"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"Macrophoma_viticola",10,132.83482302,246.673387653948,45.1136251432497,1,-2.52337435248166,0.001,999
"Macrosiphum_euphorbiae",31,230.462970651405,266.268821360247,27.5280283295584,27,-1.3007052404983,0.027,999
"Mamestra_brassicae",31,223.022832000034,264.546334035091,26.6362828351551,3,-1.55890753571118,0.003,999
"Margarodes_capensis",1,NA,NA,NA,NA,NA,NA,999
"Margarodes_greeni",1,NA,NA,NA,NA,NA,NA,999
"Margarodes_prieskaensis",1,NA,NA,NA,NA,NA,NA,999
"Margarodes_vitis",3,163.891434222222,181.845755499496,60.4825800087075,490,-0.296851114398371,0.49,999
"Margarodes_vredendalensis",1,NA,NA,NA,NA,NA,NA,999
"Melanaspis_arnaldoi",3,130.977406666667,185.69049251384,65.8044579623218,48,-0.831449533077237,0.048,999
"Melittia_cucurbitae",3,109.54896,181.619459796464,60.4366326363698,10,-1.19249694519038,0.01,999
"Meloidodera_sp.",16,350.05026328125,257.305497054343,36.1844332334376,986,2.56311230933424,0.986,999
"Meloidogyne_arenaria",577,240.491351403509,273.776015066427,6.53485314467374,1,-5.09340652743607,0.001,999
"Meloidogyne_chitwoodi",150,220.507676408015,271.961361795076,12.5839073980325,1,-4.0888480628128,0.001,999
"Meloidogyne_hapla",819,226.333658048577,274.342224035787,5.19056162931138,1,-9.24920450151342,0.001,999
"Meloidogyne_hispanica",22,223.447134347133,261.791914002102,33.4193668722195,24,-1.14738198965832,0.024,999
"Meloidogyne_incognita",1192,246.609838661353,274.229147405569,4.1775508110386,1,-6.61136392913177,0.001,999
"Meloidogyne_javanica",1049,238.162941595679,274.049078157105,4.6909685572377,1,-7.65004841186949,0.001,999
"Meloidogyne_sp.",2055,247.81700190389,274.257027981148,3.16254463428503,1,-8.36036455916624,0.001,999
"Meloidogyne_thamesi",8,210.15188971875,238.999520674502,47.5758084598985,216,-0.606350830171767,0.216,999
"Melolontha_melolontha",31,332.015486992716,265.859008825038,28.3374918895355,979,2.33459186951222,0.979,999
"Merlinius_nanus",5,184.76752384,222.056098081918,60.5181764514468,135,-0.616154954236502,0.135,999
"Merophyas_divulsana",3,129.778235111111,182.255512751368,62.0731551387965,42,-0.845410186141117,0.042,999
"Mesocriconema_rusticum",41,145.968234738846,268.582287175684,24.8719612016635,1,-4.9298103773432,0.001,999
"Metcalfa_pruinosa",31,217.829664674298,265.115286449095,27.3182106117677,1,-1.73091943856779,0.001,999
"Monilinia_fructigena",60,141.300504430556,269.661801135741,19.1161439658557,1,-6.71481115304731,0.001,999
"Mucor_circinelloides",24,337.608979243056,264.127656145719,31.0862427912798,976,2.36378913948229,0.976,999
"Murgantia_histrionica",27,217.112549607733,265.271842595817,28.510005159548,1,-1.68920674403863,0.001,999
"Mycosphaerella_angulata",7,118.457025632604,236.12940323059,52.6838868719325,1,-2.23355535410726,0.001,999
"Naupactus_xanthographus",20,185.040041365,260.909802791629,34.4050818305129,1,-2.20519055296483,0.001,999
"Neocosmospora_solani",222,277.43341012674,273.250079966488,10.7305836298403,673,0.389851130614942,0.673,999
"Neofusicoccum_australe",12,208.356114847222,252.602171281103,43.7506885066478,23,-1.01132251729383,0.023,999
"Neofusicoccum_macroclavatum",1,NA,NA,NA,NA,NA,NA,999
"Neofusicoccum_mediterraneum",5,193.13662816,216.751450328082,53.8776382430312,318,-0.438304701879481,0.318,999
"Neofusicoccum_parvum",29,326.052752879892,265.728483133905,27.2809918886571,975,2.21121981166193,0.975,999
"Neofusicoccum_vitifusiforme",3,159.915201333333,182.023278725386,61.8925341064087,287,-0.357201037431164,0.287,999
"Neopulvinaria_innumerabilis",77,227.673470970655,270.736373175388,17.7288482761125,1,-2.42897347498622,0.001,999
"Neoselenaspidus_silvaticus",28,233.84634113757,265.513217632339,28.3267399499556,128,-1.11791461180194,0.128,999
"Nipaecoccus_viridis",199,230.360273840438,272.781108118793,11.5116914921387,1,-3.68502181519749,0.001,999
"Noctua_fimbriata",1,NA,NA,NA,NA,NA,NA,999
"Noctua_pronuba",21,230.648562748299,261.369903585926,33.5149717221938,194,-0.916645285941953,0.194,999
"Nysius_niger",3,174.579280888889,182.905940156507,63.0173378669858,662,-0.132132831208983,0.662,999
"Oceanaspidiotus_spinosus",62,284.387083794173,269.332195088889,18.9980750706603,806,0.792442847461623,0.806,999
"Oides_scutellata",1,NA,NA,NA,NA,NA,NA,999
"Oligonychus_coffeae",20,225.493474054469,259.873820748031,34.0686524807484,73,-1.00914900326597,0.073,999
"Oligonychus_sp.",1,NA,NA,NA,NA,NA,NA,999
"Oregmopyga_sp.",1,NA,NA,NA,NA,NA,NA,999
"Orgyia_postica",27,223.312001459095,265.20590650376,29.4671395983521,5,-1.42171604084057,0.005,999
"Otiorhynchus_ligustici",4,159.67266875,204.544301886452,59.310942425638,54,-0.756548982385672,0.054,999
"Otiorhynchus_rugosostriatus",12,320.498748,251.574690231489,41.2877675896031,929,1.6693578217551,0.929,999
"Otiorhynchus_sulcatus",60,341.748039580556,268.790214864222,18.9751429818973,999,3.84491567657417,0.999,999
"Panonychus_citri",17,200.90736820759,256.630443841345,36.2039659341693,2,-1.53914285896406,0.002,999
"Panonychus_ulmi",16,237.792251328125,255.546168829741,36.046863263398,551,-0.492523229327501,0.551,999
"Pantoea_agglomerans",28,230.501625655599,264.394270907664,28.6933323610481,57,-1.18120282529733,0.057,999
"Paracoccus_marginatus",190,230.137375800753,272.950493133909,11.2488918661936,1,-3.80598532214736,0.001,999
"Paradiaspis_lizeriana",4,194.1230715,208.597747369252,63.3263594092615,748,-0.228572682912429,0.748,999
"Paralongidorus_maximus",92,310.007346132849,270.03297333916,15.5133505729463,987,2.57677234880515,0.987,999
"Paranthrene_asilipennis",1,NA,NA,NA,NA,NA,NA,999
"Paranthrene_simulans",1,NA,NA,NA,NA,NA,NA,999
"Paranthrene_sp.",1,NA,NA,NA,NA,NA,NA,999
"Paraputo_leveri",12,221.331423819444,249.294193617353,39.2379390783578,232,-0.712646241232691,0.232,999
"Parasaissetia_nigra",398,247.623014989763,273.882394187807,7.98948465636554,1,-3.2867425531786,0.001,999
"Paratrichodorus_divergens",9,302.336832888889,244.736621512965,47.8727434233168,864,1.20319428670698,0.864,999
"Paratrichodorus_hispanus",5,202.8731976,219.478527374123,58.2285191129331,611,-0.285175203269677,0.611,999
"Paratrichodorus_minor",162,278.582979622134,272.723610686387,12.5235845223452,701,0.467866761732031,0.701,999
"Paratrichodorus_pachydermus",3,347.458113777778,184.582340938706,64.0241846993719,937.5,2.5439726191573,0.9375,999
"Paratrichodorus_porosus",96,293.989253640527,270.931981762182,15.6890804557115,925,1.46963819475801,0.925,999
"Paratylenchus_baldaccii",1,NA,NA,NA,NA,NA,NA,999
"Paratylenchus_hamatus",66,261.608479615252,269.726664633872,19.2686817405417,349,-0.421315019259426,0.349,999
"Paratylenchus_sp.",166,314.141105670673,272.679718918987,12.2902245163813,1000,3.37352557688615,1,999
"Parlatoria_cinerea",21,202.417231129252,261.691085709911,32.3649039373061,1,-1.83142377605935,0.001,999
"Parlatoria_oleae",200,247.148222019767,272.791924442697,11.5628937001428,4,-2.21775820896919,0.004,999
"Parlatoria_proteus",193,272.429863340213,273.049913596835,11.361727585614,504,-0.0545735894430911,0.504,999
"Parlatoria_theae",92,246.546080673956,270.764677211128,16.1352991270659,50,-1.50096978967976,0.05,999
"Parthenolecanium_persicae",93,237.680888140523,271.313571863457,16.3505940751264,1,-2.05697013627765,0.001,999
"Peach_rosette_mosaic_virus",8,185.544211125,241.452848009762,50.1675712844004,2,-1.114437782284,0.002,999
"Peliococcus_turanicus",59,207.900267731135,270.041629977732,19.809402607541,1,-3.13696296035404,0.001,999
"Pemphigus_saliciradicis",1,NA,NA,NA,NA,NA,NA,999
"Penicillium_aurantiogriseum",3,174.579281777778,182.17873564942,62.7566221809547,693,-0.121094055217471,0.693,999
"Penicillium_chrysogenum",59,271.728449088222,270.07209176298,20.2621272133812,580,0.0817464675746465,0.58,999
"Penicillium_expansum",104,266.52672793175,272.153990660233,15.4451209497425,389,-0.364339181725658,0.389,999
"Penicillium_viticola",1,NA,NA,NA,NA,NA,NA,999
"Peribatodes_rhomboidaria",1,NA,NA,NA,NA,NA,NA,999
"Peridroma_saucia",119,281.102607343572,272.654590174637,14.9843480612114,719,0.563789437780382,0.719,999
"Perissopneumon_ferox",4,179.503041125,205.946352311019,60.5136962791462,289,-0.436980597979633,0.289,999
"Pestalotiopsis_mangiferae",30,226.421972064889,263.52276803142,27.750107018071,5,-1.33696046441808,0.005,999
"Peyronellaea_obtusa",307,283.128746686524,273.763931747855,9.13746623391536,863,1.02488093514479,0.863,999
"Phaeoacremonium_alvesii",1,NA,NA,NA,NA,NA,NA,999
"Phaeoacremonium_fraxinopennsylvanicum",17,199.903070934256,257.843398336424,36.2247903206266,1,-1.59946619122807,0.001,999
"Phaeoacremonium_hispanicum",1,NA,NA,NA,NA,NA,NA,999
"Phaeoacremonium_iranianum",3,342.838804444444,181.471705999503,62.0819082492415,925,2.59926125010684,0.925,999
"Phaeoacremonium_italicum",1,NA,NA,NA,NA,NA,NA,999
"Phaeoacremonium_minimum",43,234.611913079502,268.813218625793,23.7427899463596,34,-1.44049227675262,0.034,999
"Phaeoacremonium_parasiticum",33,270.29952102112,267.321322397435,26.4179210579635,624,0.112734026918721,0.624,999
"Phaeoacremonium_scolyti",1,NA,NA,NA,NA,NA,NA,999
"Phaeoacremonium_sicilianum",1,NA,NA,NA,NA,NA,NA,999
"Phaeoacremonium_tuscanicum",1,NA,NA,NA,NA,NA,NA,999
"Phaeoacremonium_viticola",2,121.287254,137.436089287285,60.4917827937614,294,-0.266959156127743,0.294,999
"Phaeomoniella_chlamydospora",3,133.152502666667,183.190212004446,61.0698463286464,36,-0.819352140964984,0.036,999
"Phaeomoniella_sp.",2,52.124657,137.048854612108,58.3081160502929,20,-1.45647301550367,0.02,999
"Phakopsora_euvitis",23,144.643282661626,263.313057344796,31.6284482182935,1,-3.75199484540419,0.001,999
"Phalaenoides_glycinae",4,140.183118,205.249650270666,60.6832838235237,12,-1.07223156314166,0.012,999
"Phenacoccus_aceris",114,221.945161475159,272.131340628565,15.0987139758831,1,-3.32387110806707,0.001,999
"Phenacoccus_madeirensis",182,229.627576212602,273.203842957659,11.5144584017186,1,-3.78448253706432,0.001,999
"Phenacoccus_solani",103,246.41593634078,272.116724710594,15.6873328182505,30,-1.63831472612823,0.03,999
"Phenacoccus_solenopsis",284,234.161227531278,273.374307044971,8.94716918006159,1,-4.38273589383754,0.001,999
"Philaenus_spumarius",22,211.345009842975,261.294436178319,32.5792667856725,1,-1.53316606736252,0.001,999
"Phlyctinus_callosus",18,219.144616432099,259.918561383491,36.8654392199694,23,-1.10602086436842,0.023,999
"Phomopsis_helianthi",10,150.264419,248.550395154192,45.5185505301615,1,-2.1592510088621,0.001,999
"Phomopsis_theicola",54,237.202603991846,268.387735765106,20.8341540328403,45,-1.49682735973361,0.045,999
"Phomopsis_velata",321,288.403914964986,273.386919529883,8.53450834829994,956,1.75956186604397,0.956,999
"Phyllactinia_guttata",557,227.975549548503,273.783208684561,6.56572787498495,1,-6.97678307847373,0.001,999
"Phyllocnistis_vitegenella",1,NA,NA,NA,NA,NA,NA,999
"Phyllosticta_ampelicida",28,196.275921316347,264.349225476522,28.8790662520999,1,-2.35718508229902,0.001,999
"Phymatotrichopsis_omnivora",640,269.421175828035,274.126197990057,6.08190012448198,226,-0.773610560141004,0.226,999
"Phytonemus_pallidus",57,223.369546073253,269.567378806129,20.5662195569743,1,-2.24629677831137,0.001,999
"Phytophthora_cryptogea",129,305.322500461525,272.064301891947,14.0166022269791,989,2.37277180524989,0.989,999
"Pinnaspis_strachani",357,275.561394248091,273.708407288723,8.04715101973681,592,0.230266209099727,0.592,999
"Plagionotus_arcuatus",3,151.31292,184.379368572586,64.5268732169012,143,-0.512444612982196,0.143,999
"Planococcus_citri",309,254.698428306181,273.656081313689,8.83220614323266,15,-2.14642329448275,0.015,999
"Planococcus_ficus",30,232.860855006686,263.954818176935,27.1277614229933,81,-1.14620453510382,0.081,999
"Planococcus_lilacinus",86,234.781912961927,270.166183631953,16.3451835876275,1,-2.16481329073663,0.001,999
"Planococcus_minor",252,241.790512945129,273.061102768896,9.83968768221047,1,-3.17800633858558,0.001,999
"Plasmopara_viticola",12,75.8333718194445,252.187023222245,43.3350921251255,1,-4.06953447551462,0.001,999
"Platynota_stultana",48,297.863266554688,269.687612523363,22.3771993786273,891,1.25912334044068,0.891,999
"Polyphagotarsonemus_latus",31,214.966971000842,264.925931781625,26.5589420460929,1,-1.88105989666606,0.001,999
"Popillia_japonica",25,228.3264658048,262.594399062358,29.4094861468863,54,-1.16519999997299,0.054,999
"Potato_virus_X",12,177.018456097268,249.987562689952,41.8549760701281,1,-1.74337948420814,0.001,999
"Pratylenchus_brachyurus",193,273.5937578819,272.520206960208,11.417893801991,567,0.0940235511302652,0.567,999
"Pratylenchus_crenatus",90,303.295042397044,271.929740393329,15.9804473743792,963,1.96272990792496,0.963,999
"Pratylenchus_hexincisus",9,182.063378716049,242.647391986639,46.3098154726486,1,-1.30823266411786,0.001,999
"Pratylenchus_neglectus",245,271.741783892038,272.842171216032,9.64289387570699,463,-0.114113806309366,0.463,999
"Pratylenchus_pratensis",3,160.512493777778,185.011360343456,62.8484449088293,288,-0.38980863569843,0.288,999
"Pratylenchus_scribneri",45,233.872406014827,268.020600840435,23.6088025886127,29,-1.44641790694113,0.029,999
"Pratylenchus_sp.",187,272.15589069333,273.337182825026,11.4607354763236,480,-0.103072977658063,0.48,999
"Pratylenchus_thornei",187,267.774152389337,272.983541482085,11.5721168625549,344,-0.450167342295446,0.344,999
"Pratylenchus_vulnus",233,291.967732073532,273.325688079104,10.131039863332,968,1.84009186084642,0.968,999
"Proeulia_auraria",12,171.033345930556,248.761603549077,39.7081249864392,1,-1.95749000097754,0.001,999
"Proeulia_chrysopteris",13,194.902506769231,253.069075624816,39.3494977567466,1,-1.47820359017448,0.001,999
"Pseudaonidia_marquesi",4,166.475469,208.032440270635,62.5885361511218,87,-0.663970973379128,0.087,999
"Pseudaonidia_trilobitiformis",153,236.223067657788,273.133154641536,12.2963791207424,1,-3.00170372280446,0.001,999
"Pseudaulacaspis_pentagona",401,244.794916392492,274.049841370054,7.69516933049862,1,-3.8017259557388,0.001,999
"Pseudocercospora_vitis",24,117.374928822917,264.635838385341,32.7900314736631,1,-4.49102678296311,0.001,999
"Pseudococcus_calceolariae",92,260.827255793715,271.809452563424,16.3626864116211,262,-0.671173210403243,0.262,999
"Pseudococcus_comstocki",99,290.635207355576,271.352586027157,15.4304357203426,882,1.24964853085761,0.882,999
"Pseudococcus_cryptus",88,257.609463742318,272.424760826299,16.6981264946321,186,-0.887243074170246,0.186,999
"Pseudococcus_longispinus",251,343.62297878122,273.430542653644,10.1172191153845,1000,6.93791795226012,1,999
"Pseudococcus_maritimus",6,145.209788333333,230.434838780758,54.7028511843324,2,-1.55796359060411,0.002,999
"Pseudococcus_meridionalis",9,207.280462320988,242.71015716557,46.0142951441532,100,-0.769971478071953,0.1,999
"Pseudococcus_viburni",318,275.815814044024,273.736938587831,8.65529938694627,601,0.240185274160291,0.601,999
"Pseudomonas_fluorescens",39,232.821027687062,267.870386178544,24.5577988413818,37,-1.42721905647428,0.037,999
"Pseudomonas_syringae",143,248.091938451967,272.028920206225,12.9002184605086,19,-1.85554855737798,0.019,999
"Pseudomonas_viridiflava",75,230.291563505801,271.46806242146,17.7741212658886,1,-2.31665455071937,0.001,999
"Pseudopezicula_tetraspora",18,72.3123478518519,257.868706036341,34.0744040620124,1,-5.44562299158023,0.001,999
"Pseudopezicula_tracheiphila",4,71.12975375,203.189080973991,57.0047013074614,1,-2.31663922790707,0.001,999
"Pseudotargionia_glandulosa",10,99.93336936,244.534154752729,43.3365962805947,1,-3.33668995267813,0.001,999
"Pulvinaria_vini",1,NA,NA,NA,NA,NA,NA,999
"Pulvinaria_vinifera",1,NA,NA,NA,NA,NA,NA,999
"Pulvinaria_vitis",65,200.819038275033,270.862516450173,19.8994168124589,1,-3.51987592577517,0.001,999
"Quinisulcius_acutus",21,228.545064861678,260.695187873597,33.4784833635417,117,-0.960321967479898,0.117,999
"Quinisulcius_capitatus",60,250.145949638899,269.557312436124,20.2962660707714,149,-0.956400686192176,0.149,999
"Raspberry_bushy_dwarf_virus",9,157.545595901235,244.174095112182,46.4319108146602,1,-1.86571040672304,0.001,999
"Raspberry_ringspot_virus",13,221.033990792899,254.757862305841,41.7213586895105,133,-0.808311919175845,0.133,999
"Rastrococcus_iceryoides",111,248.707536386358,272.173311490056,14.6913139309597,45,-1.59725503205315,0.045,999
"Retithrips_syriacus",43,227.358461951182,268.013099186534,23.3931316018223,2,-1.73788776668895,0.002,999
"Rhipiphorothrips_cruentatus",11,204.192690611537,251.170710743916,45.1884860126862,12,-1.03960155069568,0.012,999
"Rhizobium_radiobacter",321,285.245176463577,274.355368319211,8.85752002645473,891,1.22944211380173,0.891,999
"Rhizobium_rhizogenes",325,284.685801084724,273.573517121469,8.76060435640071,892,1.26843805646086,0.892,999
"Rhizobium_vitis",2,52.124657,136.472569771266,57.7812482365635,20,-1.45978003842935,0.02,999
"Rhizoecus_falcifer",68,291.818674589256,270.656596404055,18.9627578075939,861,1.1159810403066,0.861,999
"Rhizopus_stolonifer",180,253.199464339678,272.982418672454,11.2965594773632,29,-1.75123712422515,0.029,999
"Rosellinia_necatrix",351,299.0725419241,273.678974121112,8.20413528570785,999,3.09521563439177,0.999,999
"Rotylenchulus_macrodoratus",19,218.082442747922,260.280561143272,34.3180721282792,10,-1.2296179761385,0.01,999
"Rotylenchulus_parvus",25,256.2301459904,264.612216533534,30.2675642319844,384,-0.276932444212879,0.384,999
"Rotylenchulus_reniformis",417,237.244405482981,273.957659313174,7.7350289403022,1,-4.74636282728097,0.001,999
"Rotylenchus_robustus",53,370.944052403845,269.789475461676,21.4817888989137,1000,4.70885257359941,1,999
"Rotylenchus_sp.",1,NA,NA,NA,NA,NA,NA,999
"Saharaspis_ceardi",7,194.538556408163,234.276185791106,52.4677674460345,60,-0.757372217596541,0.06,999
"Saissetia_coffeae",437,340.279916154713,273.611384057015,7.19588016136662,1000,9.26481967496197,1,999
"Saissetia_oleae",303,262.845804935071,273.857671216517,8.80123982591246,100,-1.25117216429272,0.1,999
"Scaphoideus_titanus",1,NA,NA,NA,NA,NA,NA,999
"Schistocerca_nitens",9,220.663426419714,244.445688027234,47.2877462447014,468,-0.502926518943266,0.468,999
"Scirtothrips_aurantii",19,233.574800927405,259.925145079256,33.7036444746766,334,-0.78182477184773,0.334,999
"Scirtothrips_citri",8,171.8743495625,239.029214814328,47.3202010929353,1,-1.41915849258413,0.001,999
"Scirtothrips_dorsalis",75,234.213599801356,270.526314400082,17.7352105792376,5,-2.04749272282321,0.005,999
"Scirtothrips_mangiferae",2,121.287254,138.211412216209,60.968828987409,299.5,-0.277587063706014,0.2995,999
"Scutellonema_brachyurum",128,301.389507727658,271.902805326062,14.1526343996494,977,2.08347799914385,0.977,999
"Scutellonema_clathricaudatum",33,233.251758842981,266.155368012438,27.1312921324183,63,-1.21275496238314,0.063,999
"Scutylenchus_brevidens",126,272.637689403585,272.199325273927,13.5741451948476,533,0.0322940504441122,0.533,999
"Selenaspidus_articulatus",142,250.6126790887,272.333447892398,12.4059155815597,31,-1.75083964266083,0.031,999
"Sinoxylon_perforans",1,NA,NA,NA,NA,NA,NA,999
"Sowbane_mosaic_virus",10,164.539997639964,246.723038702558,45.2914935953709,1,-1.81453589931938,0.001,999
"Sparganothis_pilleriana",2,325.0500275,135.035540185183,55.6753467545088,946.5,3.41290173104182,0.9465,999
"Spodoptera_eridania",153,237.038366344024,272.664381449547,12.4980010896596,1,-2.85053704588002,0.001,999
"Spodoptera_frugiperda",179,246.382146060184,273.214034162689,11.6645916481951,3,-2.30028524887591,0.003,999
"Spodoptera_littoralis",110,236.742629245267,271.861862801987,14.5944617033032,1,-2.40633976577375,0.001,999
"Spodoptera_litura",74,233.522022953463,270.779692289331,17.5820684628667,2,-2.11907202014118,0.002,999
"Stelidota_geminata",4,148.3975845,204.817634836707,57.8982466821074,16,-0.974469065470731,0.016,999
"Stereum_hirsutum",213,283.503648241583,273.337567223415,10.3579212334878,830,0.98147888837972,0.83,999
"Strawberry_latent_ringspot_virus",31,228.50965129327,265.669885446349,27.0231271608782,18,-1.37512708769239,0.018,999
"Targionia_vitis",23,139.471744914934,262.726323944203,31.6910535287933,1,-3.88925470455833,0.001,999
"Tenuipalpus_granati",1,NA,NA,NA,NA,NA,NA,999
"Tetranychus_kanzawai",14,203.467693234694,255.601716716656,38.9022318821728,1,-1.34012936943735,0.001,999
"Tetranychus_mcdanieli",3,112.586800888889,184.547822245173,63.9917628081999,12,-1.12453569331993,0.012,999
"Tetranychus_pacificus",27,218.7361241262,265.947774272954,29.6995887037538,1,-1.58963986396171,0.001,999
"Tetranychus_urticae",112,235.732993284635,272.873637751891,15.1512222317874,1,-2.45132992566992,0.001,999
"Thelonectria_olida",1,NA,NA,NA,NA,NA,NA,999
"Theretra_clotho",16,208.435358515625,258.244507912202,38.5083902061124,3,-1.29346225926295,0.003,999
"Theretra_japonica",4,130.323800375,205.080159270792,58.6381255828371,3,-1.27487633945913,0.003,999
"Theretra_oldenlandiae",21,220.688081342386,262.222044192862,32.6097224274006,11,-1.27366808910883,0.011,999
"Thrips_hawaiiensis",29,235.938520756672,263.960447721434,28.6008124330804,208,-0.979759824317139,0.208,999
"Thrips_imaginis",23,201.400012741021,261.306481253819,31.591439755064,2,-1.89628801274228,0.002,999
"Thrips_tabaci",33,231.483885586829,266.713621611844,26.5708604763993,37,-1.32587862769092,0.037,999
"Tobacco_ringspot_virus",26,213.936685946746,263.292099788225,29.9168994334437,1,-1.64975030087195,0.001,999
"Tomato_black_ring_virus",30,227.500267257812,266.353284160903,28.2061242791274,12,-1.37746740809201,0.012,999
"Tomato_ringspot_virus",33,217.190891507805,266.287499238842,25.8079637840744,1,-1.90238207639352,0.001,999
"Trametes_versicolor",394,347.999297163686,274.302001330377,7.54663980931633,1000,9.76557748818611,1,999
"Trichoderma_harzianum",109,312.559276086743,271.28812262176,14.9418484696689,997,2.76211832483517,0.997,999
"Trichodorus_andalusicus",2,123.734237,138.976517477972,61.7261339328021,591,-0.246933989006435,0.591,999
"Trichodorus_onubensis",3,342.838804444444,181.170851801132,58.2629269585084,930,2.77479970682631,0.93,999
"Trichodorus_paragiennensis",1,NA,NA,NA,NA,NA,NA,999
"Trichodorus_primitivus",16,281.49394965625,258.824185833205,39.175773229872,750,0.578667935665899,0.75,999
"Trichodorus_sp.",122,273.026214926411,272.153153157396,14.2101480877456,549,0.0614393153135618,0.549,999
"Trichodorus_viruliferus",9,200.951053481481,247.810367642329,48.6871918904416,24,-0.962456702499761,0.024,999
"Trichothecium_roseum",302,292.606266546961,273.513809323692,8.90489942180181,983,2.14403962570592,0.983,999
"Trijuba_oculata",12,300.775011291667,251.448334441809,44.1754609953348,868,1.11660808372927,0.868,999
"Truncatella_angustata",67,287.155984040098,271.163044522392,19.5443939484539,816,0.818287820020683,0.816,999
"Tydeus_kochi",1,NA,NA,NA,NA,NA,NA,999
"Tydeus_sp.",2,121.287254,137.351149749248,61.07505910215,306.5,-0.263018914519279,0.3065,999
"Tylenchorhynchus_clarus",103,269.157263622224,270.846446079225,14.8767067251628,481,-0.113545456545427,0.481,999
"Tylenchorhynchus_claytoni",122,351.746870163133,271.162173177657,14.0070060050531,1000,5.75317073158995,1,999
"Tylenchorhynchus_cylindricus",57,290.453548722684,270.143163990192,20.8255332392303,832,0.975263610260525,0.832,999
"Tylenchorhynchus_sp.",168,292.103669250833,272.206042566265,12.2942240052141,934,1.61845324081687,0.934,999
"Tylenchulus_semipenetrans",67,206.659540900869,271.677520578814,19.0498555341535,1,-3.41304318877261,0.001,999
"Tylenchus_penetrans",671,290.702288729803,273.723520536785,5.72143290146023,997,2.96757271918444,0.997,999
"Urophorus_humeralis",9,207.975447753086,244.588695718967,47.3195778061056,117,-0.773744180810426,0.117,999
"Verticillium_dahliae",160,228.581460337331,273.066738363295,12.2854856332496,1,-3.62096211366424,0.001,999
"Vitacea_polistiformis",1,NA,NA,NA,NA,NA,NA,999
"Xanthogaleruca_luteola",10,87.5059785,246.092871692415,44.1241749787216,1,-3.59410443977461,0.001,999
"Xanthomonas_campestris",2,121.287254,137.989311824723,61.3879296446915,306.5,-0.272073971567256,0.3065,999
"Xenococcus_acropygae",2,135.758065,137.286439207802,57.6806875629204,838.5,-0.0264971565419521,0.8385,999
"Xestia_c-nigrum",65,232.461536569012,270.360194731418,19.5826204140667,1,-1.93532108374947,0.001,999
"Xiphinema_aceri",4,176.3192565,207.955355577396,62.3029291414018,210,-0.507778679323336,0.21,999
"Xiphinema_americanum",266,313.686315666953,273.422447957496,9.50350817753414,1000,4.23673731397834,1,999
"Xiphinema_brevicolle",14,224.199297397959,254.309714335208,40.8735802939514,196,-0.736671872654723,0.196,999
"Xiphinema_diversicaudatum",71,256.710062862989,271.34649506181,19.0537002127518,261,-0.768167444401445,0.261,999
"Xiphinema_index",68,272.376936090848,270.363101656356,17.9643012423854,568,0.112102018738167,0.568,999
"Xiphinema_italiae",12,216.882858124969,254.935072833389,41.9830912755906,100,-0.906370006406458,0.1,999
"Xiphinema_melitense",10,200.873990860054,246.494504646811,43.9011829893367,24,-1.03916365529006,0.024,999
"Xiphinema_pachtaicum",32,251.265048882831,266.050105386599,26.9499990028546,301,-0.548610651236101,0.301,999
"Xiphinema_pyrenaicum",29,304.205888418549,263.553982356848,28.1814127300635,913,1.44250774264182,0.913,999
"Xiphinema_rivesi",32,345.653538154297,267.834908769257,27.2411452978249,996,2.85665777023161,0.996,999
"Xiphinema_sp.",83,277.452099422417,271.321856418694,17.0582351238216,653,0.359371468339243,0.653,999
"Xiphinema_vuittenezi",21,235.161627247147,260.109021436207,31.770235020032,351,-0.785244244284918,0.351,999
"Xyleborus_dispar",72,286.001252226466,270.63356053824,18.240979881103,797,0.842481697167272,0.797,999
"Xylella_fastidiosa",187,242.337517654621,272.532415339442,11.5484750967923,3,-2.6146220545783,0.003,999
"Xylophilus_ampelinus",1,NA,NA,NA,NA,NA,NA,999
"Xylosandrus_germanus",29,288.183481393579,265.283511909036,29.2204750811091,769,0.783696001552972,0.769,999
"Xylotrechus_chinensis",3,112.5868,181.62653675897,60.3868773733189,12,-1.14329039291365,0.012,999
"Xylotrechus_pyrrhoderus",1,NA,NA,NA,NA,NA,NA,999
"Zaprionus_indianus",6,206.796372622222,231.470613386573,57.5932782387718,470,-0.428422231185647,0.47,999
"Zeuzera_coffeae",26,224.885015810636,263.129156453837,29.802322602078,10,-1.28326040737959,0.01,999
"Zygina_nivea",3,109.193869333333,181.629236021441,61.7128822763765,12,-1.17374791155778,0.012,999
"Zygina_rhamni",1,NA,NA,NA,NA,NA,NA,999
"Zygotylenchus_guevarai",24,251.517195170139,262.179949976708,30.5122993982839,424,-0.349457596341265,0.424,999
