"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"Peliococcus_turanicus",47,205.990760503441,270.549426562891,22.6611811445895,1,-2.84886589306771,0.001,999
"Penicillium_chrysogenum",21,330.816677696145,261.788743582483,33.8378490157194,960,2.03996223523532,0.96,999
"Penicillium_expansum",40,309.810336553594,267.597158053256,24.6890833181795,928,1.70979124483145,0.928,999
"Peridroma_saucia",56,317.415811080367,270.366711904265,20.7637764908839,977,2.26592205886819,0.977,999
"Perissopneumon_ferox",1,NA,NA,NA,NA,NA,NA,999
"Pestalotiopsis_mangiferae",18,216.396723888889,259.248709878245,35.1098950383946,12,-1.22051022774334,0.012,999
"Peyronellaea_obtusa",233,296.267422677834,274.521281246105,10.3261229947452,977,2.10593476784998,0.977,999
"Phaeoacremonium_fraxinopennsylvanicum",9,192.679624296296,246.725201407753,48.1644768537395,10,-1.12210451855579,0.01,999
"Phaeoacremonium_iranianum",1,NA,NA,NA,NA,NA,NA,999
"Phaeoacremonium_minimum",22,255.036218640496,262.189127416824,31.8876186989515,427,-0.224316178760742,0.427,999
"Phaeoacremonium_parasiticum",12,329.542524513889,250.99684162861,41.2916266655369,937,1.90221817903908,0.937,999
"Phaeomoniella_chlamydospora",1,NA,NA,NA,NA,NA,NA,999
"Phaeomoniella_sp.",1,NA,NA,NA,NA,NA,NA,999
"Phakopsora_euvitis",19,149.719959855956,259.996612547617,34.3546659276108,1,-3.20994687953093,0.001,999
"Phalaenoides_glycinae",3,119.256601333333,183.543854901109,64.2344306686247,22,-1.00082234556454,0.022,999
"Phenacoccus_aceris",85,225.534813079031,272.887232519649,16.8728857180515,1,-2.80642091885667,0.001,999
"Phenacoccus_madeirensis",136,225.577172911214,273.269444276203,13.6150650149083,1,-3.5029044160103,0.001,999
"Phenacoccus_solani",82,248.044550421523,272.181125044984,17.5102802756232,81,-1.37842308881046,0.081,999
"Phenacoccus_solenopsis",205,233.891036132571,274.729514944534,10.9561511109584,1,-3.7274475678887,0.001,999
"Philaenus_spumarius",11,211.670953024793,250.485009579074,44.8125097865934,83,-0.866143332277553,0.083,999
"Phlyctinus_callosus",4,190.272294125,207.134193902331,63.3495705005866,573,-0.266172282528335,0.573,999
"Phomopsis_helianthi",6,160.887889888889,230.155049588359,56.5474083570774,5,-1.22493959868279,0.005,999
"Phomopsis_theicola",28,243.703072668374,265.199804929858,28.8058746477184,317,-0.746262091478845,0.317,999
"Phomopsis_velata",250,296.053762166266,274.455551631172,9.87071969765532,977,2.18810899272367,0.977,999
"Phyllactinia_guttata",461,228.744303277237,274.575275097744,7.14353131524277,1,-6.41573051170269,0.001,999
"Phyllosticta_ampelicida",21,136.50406655785,262.966633942718,34.3780073870504,1,-3.67858922016824,0.001,999
"Phymatotrichopsis_omnivora",493,279.513766032416,274.929242456208,7.18739080578881,742,0.63785644889595,0.742,999
"Phytonemus_pallidus",50,222.79147752402,269.360455770383,22.623718348014,1,-2.05841398527007,0.001,999
"Phytophthora_cryptogea",71,347.710551767545,271.437546943768,18.5101868413085,1000,4.12059616024844,1,999
"Pinnaspis_strachani",256,282.486294524555,274.477906124601,10.0948208550784,785,0.793316544683907,0.785,999
"Plagionotus_arcuatus",1,NA,NA,NA,NA,NA,NA,999
"Planococcus_citri",210,253.708397160687,274.811638105183,11.0030670943215,19,-1.91794167604297,0.019,999
"Planococcus_ficus",14,225.201318193878,254.808202845833,40.9437754631842,269,-0.723110761453296,0.269,999
"Planococcus_lilacinus",44,229.666983427708,268.518447925299,23.7428959675509,11,-1.63634059428506,0.011,999
"Planococcus_minor",167,240.260669270315,273.035308870919,12.0801982733905,1,-2.71308788637997,0.001,999
"Plasmopara_viticola",10,74.60324046,245.165439507898,43.3658014409433,1,-3.93310381407741,0.001,999
"Platynota_stultana",28,329.282701897959,266.110760244468,29.3990187592375,969,2.14877721500965,0.969,999
"Polyphagotarsonemus_latus",13,199.278922224398,255.575102913933,41.3875001047312,3,-1.3602218193193,0.003,999
"Popillia_japonica",18,219.493030111111,258.964091556841,34.3533391065438,33,-1.14897306847856,0.033,999
"Potato_virus_X",5,140.47088672,219.256570681972,57.6622095818283,4,-1.36633133786119,0.004,999
"Pratylenchus_brachyurus",110,301.012128773664,273.321086300749,14.7489667565791,964,1.87749033067442,0.964,999
"Pratylenchus_crenatus",60,331.776201007222,272.56785856213,20.959192585042,996,2.82493431962389,0.996,999
"Pratylenchus_hexincisus",3,123.647225333467,183.690704224209,64.3645290728142,32,-0.932865970677993,0.032,999
"Pratylenchus_neglectus",155,291.111917075182,273.641698879019,12.7521503169722,911,1.36998214120106,0.911,999
"Pratylenchus_pratensis",1,NA,NA,NA,NA,NA,NA,999
"Pratylenchus_scribneri",20,234.073096580029,260.996884094557,33.2768182847823,328,-0.809085390439528,0.328,999
"Pratylenchus_sp.",128,283.428022487773,273.199073695877,14.5797084861153,773,0.70158801883027,0.773,999
"Pratylenchus_thornei",103,293.944450043758,272.704761997409,15.5441364990219,906,1.36641157568874,0.906,999
"Pratylenchus_vulnus",162,306.502077509209,273.614858769256,12.1862696802503,990,2.69871089372424,0.99,999
"Proeulia_auraria",3,168.545628888889,183.889119771774,62.9216614367397,541,-0.243850695174531,0.541,999
"Proeulia_chrysopteris",4,179.397616875,203.675182921795,57.905755413518,289,-0.41925998328532,0.289,999
"Pseudaonidia_marquesi",1,NA,NA,NA,NA,NA,NA,999
"Pseudaonidia_trilobitiformis",94,233.055977254741,272.815052493218,16.401301502018,1,-2.42414147643008,0.001,999
"Pseudaulacaspis_pentagona",298,249.214120466577,274.332403287563,9.19491838072295,1,-2.73175701849038,0.001,999
"Pseudocercospora_vitis",18,113.074224030864,259.805539857787,35.4483623387688,1,-4.13929744975685,0.001,999
"Pseudococcus_calceolariae",66,273.231061444453,271.81524326862,19.1059080697168,544,0.0741036840890798,0.544,999
"Pseudococcus_comstocki",74,299.854692860847,272.610351697846,18.4539512707611,919,1.47634188273643,0.919,999
"Pseudococcus_cryptus",55,243.919497918094,271.28776452853,21.0714098293838,96,-1.29883414693359,0.096,999
"Pseudococcus_longispinus",171,362.141069330644,274.280542161916,11.9881855515656,1000,7.32892619911557,1,999
"Pseudococcus_maritimus",1,NA,NA,NA,NA,NA,NA,999
"Pseudococcus_meridionalis",6,183.018847333333,228.541252911136,53.2924998952397,34,-0.854199102449471,0.034,999
"Pseudococcus_viburni",228,280.6351700804,274.160366838715,10.3916271755209,728,0.623078862657566,0.728,999
"Pseudomonas_fluorescens",8,209.905098531316,239.2953754529,49.7889672005829,266,-0.590296978910626,0.266,999
"Pseudomonas_syringae",62,265.133774124362,271.832304602377,20.1663703220552,396,-0.332163417166307,0.396,999
"Pseudomonas_viridiflava",29,222.686247091583,265.376858810136,28.8768948714857,3,-1.47836572832864,0.003,999
"Pseudopezicula_tetraspora",17,72.1552731349481,258.024071680995,36.5700252688031,1,-5.08254498540382,0.001,999
"Pseudopezicula_tracheiphila",2,52.124657,138.318558100098,60.5859133679899,17,-1.42267230629287,0.017,999
"Pseudotargionia_glandulosa",9,72.8845208888889,244.330867196439,47.3089282883783,1,-3.62397442745848,0.001,999
"Pulvinaria_vitis",50,203.318644058342,269.336082183266,21.8872475996859,1,-3.01625125883214,0.001,999
"Quinisulcius_acutus",10,213.96313958,249.321543125963,46.5458373144942,161,-0.759646954185358,0.161,999
"Quinisulcius_capitatus",30,258.585456913333,264.658753098901,27.2486748494681,403,-0.222884093230903,0.403,999
"Raspberry_bushy_dwarf_virus",5,123.64438752,219.47812471624,57.1732741791321,2,-1.67619816377804,0.002,999
"Raspberry_ringspot_virus",8,215.1713313125,239.628693457691,48.0825046349729,415,-0.508654079708681,0.415,999
"Rastrococcus_iceryoides",81,254.008352124417,272.121848188519,17.2782567068353,157,-1.04834048778408,0.157,999
"Retithrips_syriacus",20,225.885105914696,262.336891496076,34.1598726175015,85,-1.06709372103173,0.085,999
"Rhipiphorothrips_cruentatus",1,NA,NA,NA,NA,NA,NA,999
"Rhizobium_radiobacter",205,310.623442720352,274.456976765135,10.7904780590612,999,3.35170191322955,0.999,999
"Rhizobium_rhizogenes",210,309.182314562479,274.590448694774,10.5626395535628,1000,3.27492628071711,1,999
"Rhizobium_vitis",1,NA,NA,NA,NA,NA,NA,999
"Rhizoecus_falcifer",56,302.470700054223,269.954656419927,21.7035348144237,916,1.49819114316285,0.916,999
"Rhizopus_stolonifer",60,264.604623612778,270.984781165907,19.7146978260071,388,-0.323624415115911,0.388,999
"Rosellinia_necatrix",264,315.370291899125,274.582521036676,9.4635560355542,999,4.30998355261074,0.999,999
"Rotylenchulus_macrodoratus",8,194.70051703125,241.067875789918,49.3491985665988,28,-0.939576732864117,0.028,999
"Rotylenchulus_parvus",9,299.666283209877,246.89642568378,49.6401316916812,826,1.0630482983779,0.826,999
"Rotylenchulus_reniformis",276,235.893154025907,274.415253237359,9.51820123999765,1,-4.0472036932328,0.001,999
"Rotylenchus_robustus",39,400.909309425378,267.965805883957,24.5715337887884,1000,5.41046825502123,1,999
"Saharaspis_ceardi",2,118.5786035,137.677087405408,58.0969120869041,198.5,-0.328734922724289,0.1985,999
"Saissetia_coffeae",312,336.013839490795,275.128218135973,9.11671940851002,1000,6.67845730756925,1,999
"Saissetia_oleae",223,265.916336301498,274.088484527031,10.5125448133331,226,-0.77737107148102,0.226,999
"Schistocerca_nitens",4,193.330317875,207.627925815686,62.6145055231142,705,-0.228343381796852,0.705,999
"Scirtothrips_aurantii",11,223.360218701194,248.629541878268,42.7846617907956,399,-0.59061640595953,0.399,999
"Scirtothrips_citri",2,123.7342365,140.583896055551,61.9292114795095,410.5,-0.272079349195758,0.4105,999
"Scirtothrips_dorsalis",27,220.108059192977,264.900998074517,28.7967309452986,1,-1.55548693935529,0.001,999
"Scutellonema_brachyurum",87,313.423744313379,271.664308910318,17.0690065923442,984,2.44650648982651,0.984,999
"Scutellonema_clathricaudatum",6,213.260544666667,228.916408835958,56.3975912415048,694,-0.277598099930364,0.694,999
"Scutylenchus_brevidens",78,291.150548898017,272.317051064104,18.1833614360609,849,1.03575446707905,0.849,999
"Selenaspidus_articulatus",83,246.246520366202,272.894077263608,17.2649269140141,47,-1.54345031578308,0.047,999
"Sowbane_mosaic_virus",4,164.294219124925,208.352660726954,62.8302307873675,62,-0.70122998196733,0.062,999
"Sparganothis_pilleriana",1,NA,NA,NA,NA,NA,NA,999
"Spodoptera_eridania",74,232.818401969966,272.490901444578,18.4112922055875,1,-2.15479169151271,0.001,999
"Spodoptera_frugiperda",80,245.850174048033,272.901429411894,18.6886519042105,50,-1.44746959291198,0.05,999
"Spodoptera_littoralis",51,235.591231008089,269.908691773781,21.9913180317964,33,-1.56050040820993,0.033,999
"Spodoptera_litura",31,225.233529955946,266.341070809913,27.8593182529129,8,-1.47554008611354,0.008,999
"Stelidota_geminata",1,NA,NA,NA,NA,NA,NA,999
"Stereum_hirsutum",178,291.699729052594,274.331201914058,11.9162499824565,920,1.45754974627981,0.92,999
"Strawberry_latent_ringspot_virus",13,229.104788544379,255.774800794553,42.7919360872375,458,-0.623248553087278,0.458,999
"Targionia_vitis",19,142.893365229917,260.26554446987,34.7836110107521,1,-3.37435291590835,0.001,999
"Tetranychus_kanzawai",1,NA,NA,NA,NA,NA,NA,999
"Tetranychus_pacificus",16,213.029836453125,257.881207281597,38.8915356339474,10,-1.15324247544812,0.01,999
"Tetranychus_urticae",48,228.637062789797,270.216053634531,23.1093564187826,2,-1.79922755490238,0.002,999
"Theretra_clotho",12,195.606502541667,251.874318719452,43.2072396184031,3,-1.30227750429627,0.003,999
"Theretra_japonica",2,122.405092,138.404000568063,60.4377878199935,309,-0.264716978320143,0.309,999
"Theretra_oldenlandiae",15,205.275601422197,259.112226370546,39.7976679126474,3,-1.35275828389029,0.003,999
"Thrips_hawaiiensis",14,229.130242226166,255.173735682544,39.0406115861854,400,-0.667087230405836,0.4,999
"Thrips_imaginis",6,199.432155944444,230.232086690359,55.8541178502109,251,-0.55143527337615,0.251,999
"Thrips_tabaci",11,221.186895867818,250.035421200627,44.2986123617852,335,-0.651228645656082,0.335,999
"Tobacco_ringspot_virus",14,218.654025316327,256.495952742993,42.344454494505,102,-0.893669026520986,0.102,999
"Tomato_black_ring_virus",12,219.870339013889,249.802963172201,40.5415536536655,220,-0.738319611873224,0.22,999
"Tomato_ringspot_virus",18,225.800438833333,258.566472338057,34.8228192542582,127,-0.940935691205316,0.127,999
"Trametes_versicolor",320,356.271983434699,274.332416237226,8.65257156398214,1000,9.46996700247601,1,999
"Trichoderma_harzianum",53,367.634958438355,270.467649546827,21.4921827617445,1000,4.52105353693913,1,999
"Trichodorus_onubensis",2,325.050028,137.03127534884,58.2247042431757,970,3.22919206022756,0.97,999
"Trichodorus_primitivus",6,319.5687135,228.410828572507,54.1153347866763,902,1.68451115172509,0.902,999
"Trichodorus_sp.",80,286.610581159093,271.86316761891,17.9249864718027,792,0.822729409775663,0.792,999
"Trichothecium_roseum",193,319.080333044061,274.566020130161,11.1886566030169,999,3.97852168435459,0.999,999
"Trijuba_oculata",9,313.99919891358,241.973146816813,45.7737140246658,920,1.5735243169902,0.92,999
"Truncatella_angustata",51,300.703262029988,271.246695071895,23.4526203193566,889,1.25600323362511,0.889,999
"Tylenchorhynchus_clarus",59,289.74342102845,272.155726471617,21.4310246187961,797,0.820665127760979,0.797,999
"Tylenchorhynchus_claytoni",79,394.916759971178,272.522023417959,17.3583484911836,1000,7.0510588386553,1,999
"Tylenchorhynchus_cylindricus",45,302.166831571358,269.954740786058,24.131624065434,888,1.33484968512502,0.888,999
"Tylenchorhynchus_sp.",104,310.245666387423,272.686069187473,15.1825608737629,990,2.4738644232843,0.99,999
"Tylenchulus_semipenetrans",46,206.233388087902,269.873361342431,23.676197428464,1,-2.68793050264145,0.001,999
"Tylenchus_penetrans",460,302.848036678207,274.978502131765,7.44275489861551,1000,3.74451865284802,1,999
"Urophorus_humeralis",1,NA,NA,NA,NA,NA,NA,999
"Verticillium_dahliae",96,223.829812123055,272.47933748534,15.5255776437703,1,-3.13350823257813,0.001,999
"Xanthogaleruca_luteola",9,54.126626271605,245.810483567174,48.4972223856219,1,-3.95247083990522,0.001,999
"Xestia_c-nigrum",36,223.362918393519,268.07336913013,26.0351906155388,1,-1.71730836915505,0.001,999
"Xiphinema_aceri",3,151.740118222222,186.247979202752,68.5621125536293,165.5,-0.503308018018514,0.1655,999
"Xiphinema_americanum",178,337.594950696794,273.82985514465,11.6825243977842,1000,5.45816070063055,1,999
"Xiphinema_brevicolle",8,206.27553903125,240.459562093429,51.0226404663799,184,-0.66997753839697,0.184,999
"Xiphinema_diversicaudatum",36,274.793227794756,267.730209886661,26.0621716023313,620,0.27100649999032,0.62,999
"Xiphinema_index",33,308.350674350781,267.494570759792,26.9615287329858,919,1.51534818353988,0.919,999
"Xiphinema_italiae",4,179.201132999925,207.249989822167,62.3510577017567,279,-0.449853745166729,0.279,999
"Xiphinema_melitense",3,162.687588888889,185.302553987761,64.5511685985606,367,-0.350341683812314,0.367,999
"Xiphinema_pachtaicum",8,301.02342721875,241.033246721262,50.6570590204564,800,1.18424128162006,0.8,999
"Xiphinema_pyrenaicum",16,349.689245960938,259.16400323878,38.4376767357836,975,2.35511743710262,0.975,999
"Xiphinema_rivesi",17,398.438685107266,257.512933947869,37.5317208321533,998,3.75484385034291,0.998,999
"Xiphinema_sp.",41,305.336373075746,267.558188207997,24.6240372126479,924,1.53419947109014,0.924,999
"Xiphinema_vuittenezi",13,232.645785798788,255.884317560366,41.8024473656138,523,-0.555913187530108,0.523,999
"Xyleborus_dispar",54,312.388565419067,268.580518497881,20.1498917943773,977,2.17410829637363,0.977,999
"Xylella_fastidiosa",152,243.888637910687,273.581711127867,12.8870180773811,5,-2.30410736129071,0.005,999
"Xylosandrus_germanus",18,323.146155191358,260.246334230993,34.7874772331395,937,1.80811676968758,0.937,999
"Xylotrechus_chinensis",2,10.745794,137.686197227719,58.4108040968535,2,-2.17323498949326,0.002,999
"Zaprionus_indianus",2,135.7580645,137.872543167661,58.7625932227426,739.5,-0.0359834131153175,0.7395,999
"Zeuzera_coffeae",12,211.4798585,252.87304578066,43.2191063175167,53,-0.957752040881124,0.053,999
"Zygina_nivea",2,3.111698,139.125943786786,63.0102219241741,1,-2.1586060425317,0.001,999
"Zygotylenchus_guevarai",5,286.3423656,221.400583899186,58.1309394772083,811,1.1171638078596,0.811,999
