"","ntaxa","mntd.obs","mntd.rand.mean","mntd.rand.sd","mntd.obs.rank","mntd.obs.z","mntd.obs.p","runs"
"Mamestra_brassicae",24,66.0583074166667,130.822141822322,20.2111427359713,2,-3.20436282360179,0.002,999
"Margarodes_capensis",1,NA,NA,NA,NA,NA,NA,999
"Margarodes_greeni",1,NA,NA,NA,NA,NA,NA,999
"Margarodes_prieskaensis",1,NA,NA,NA,NA,NA,NA,999
"Margarodes_vitis",2,238.331015,274.438955498499,86.2551311743251,557.5,-0.418617884025043,0.5575,999
"Margarodes_vredendalensis",1,NA,NA,NA,NA,NA,NA,999
"Melanaspis_arnaldoi",2,0.594936,273.575463313313,83.3265986453366,1,-3.2760310843264,0.001,999
"Melittia_cucurbitae",3,84.142623,243.606107787454,55.2509538124507,14,-2.88616709367141,0.014,999
"Meloidodera_sp.",6,248.192641,203.389300897898,43.6027210507969,857,1.02753541573487,0.857,999
"Meloidogyne_arenaria",152,42.7080517039474,59.4631692633159,5.05078377056466,1,-3.31733020467345,0.001,999
"Meloidogyne_chitwoodi",41,38.1606161951219,107.334947092458,13.9930473941134,1,-4.94347863971623,0.001,999
"Meloidogyne_hapla",155,43.4041193806452,58.845606148639,4.91120218752859,2,-3.1441358303687,0.002,999
"Meloidogyne_hispanica",20,87.71892915,139.86036205035,23.5309491006162,12,-2.2158661207161,0.012,999
"Meloidogyne_incognita",231,39.0555789177489,48.6233152974186,3.31814341456563,6,-2.88346077438073,0.006,999
"Meloidogyne_javanica",207,44.4532146280193,51.0740021179634,3.4942259644128,19,-1.89477943251923,0.019,999
"Meloidogyne_sp.",316,35.566038721519,42.0038745303025,2.16763435034464,3,-2.96998237168547,0.003,999
"Meloidogyne_thamesi",4,271.259116,228.545982453704,47.295809029002,910.5,0.903106098049923,0.9105,999
"Melolontha_melolontha",11,146.497592909091,171.053966377923,31.7112828447983,224,-0.774373385933851,0.224,999
"Merlinius_nanus",3,282.235148666667,240.373831077744,57.0025009845187,728,0.734376858311732,0.728,999
"Merophyas_divulsana",2,235.069477,271.966063922923,84.5808113234325,256,-0.43622881296128,0.256,999
"Mesocriconema_rusticum",19,42.5049648421053,143.714806691165,24.5057284877424,1,-4.13004828237137,0.001,999
"Metcalfa_pruinosa",16,123.2158175625,153.142395016892,27.6256108386717,142,-1.08329106745032,0.142,999
"Monilinia_fructigena",27,59.878094962963,126.488226378341,19.3243466004486,2,-3.44695387598937,0.002,999
"Mucor_circinelloides",14,83.1957674285714,160.470602156156,29.0491475770259,5,-2.66014121490777,0.005,999
"Murgantia_histrionica",19,88.2325499473684,142.579192644276,24.4352994569756,19,-2.22410381311668,0.019,999
"Mycosphaerella_angulata",3,1.52168466666667,243.85011345679,57.126254536494,1,-4.24197999249744,0.001,999
"Naupactus_xanthographus",18,95.0619376111111,145.68425006957,24.8768803454041,20,-2.03491401476354,0.02,999
"Neocosmospora_solani",97,76.3044164329897,73.0743665386727,7.2879519201838,661,0.443204061949345,0.661,999
"Neofusicoccum_australe",6,249.045625666667,205.886066610944,43.8092160298546,841,0.985170769235188,0.841,999
"Neofusicoccum_macroclavatum",1,NA,NA,NA,NA,NA,NA,999
"Neofusicoccum_mediterraneum",3,236.156657,239.391730746413,57.6368357930346,496,-0.056128579959347,0.496,999
"Neofusicoccum_parvum",13,176.008028307692,162.434419569185,29.716008439225,661,0.456777657950541,0.661,999
"Neofusicoccum_vitifusiforme",3,222.92296,242.477757986653,56.3594903837269,296,-0.346965486265283,0.296,999
"Neopulvinaria_innumerabilis",22,68.9385845,136.293870321321,22.0803481597356,2,-3.05046303319376,0.002,999
"Neoselenaspidus_silvaticus",10,207.7282731,175.79171412983,33.6561830942062,814,0.948906145440715,0.814,999
"Nipaecoccus_viridis",73,64.5754453424658,83.6199614725822,9.29254005608852,22,-2.04944138149164,0.022,999
"Noctua_fimbriata",1,NA,NA,NA,NA,NA,NA,999
"Noctua_pronuba",12,167.873086,168.132529434685,30.8351877067422,483,-0.00841387563948382,0.483,999
"Nysius_niger",2,233.754922,274.706296487487,85.692068198211,224,-0.477889906832035,0.224,999
"Oceanaspidiotus_spinosus",21,129.491368857143,136.305254815816,21.8566575067879,362,-0.311753339071027,0.362,999
"Oides_scutellata",1,NA,NA,NA,NA,NA,NA,999
"Oligonychus_coffeae",12,193.036626666667,165.815021896897,30.348669366692,799,0.896962052631072,0.799,999
"Oligonychus_sp.",1,NA,NA,NA,NA,NA,NA,999
"Oregmopyga_sp.",1,NA,NA,NA,NA,NA,NA,999
"Orgyia_postica",19,133.196849789474,143.962169779464,23.0677631590768,323,-0.466682439721251,0.323,999
"Otiorhynchus_ligustici",3,221.017017,240.471335661328,58.2195581559499,282,-0.334154350832012,0.282,999
"Otiorhynchus_rugosostriatus",6,160.761045,206.879806889056,42.8993418608139,162,-1.07504590720033,0.162,999
"Otiorhynchus_sulcatus",12,127.395855416667,167.251985641391,32.0257859708242,112,-1.24450123600508,0.112,999
"Panonychus_citri",14,97.2180826428571,158.513242980552,28.1199184296768,16,-2.17977731660153,0.016,999
"Panonychus_ulmi",15,90.9450524666667,154.937289726727,27.8202221386011,11,-2.30020583377261,0.011,999
"Pantoea_agglomerans",21,109.857262761905,139.190690513847,22.108622733891,99,-1.32678675216509,0.099,999
"Paracoccus_marginatus",56,87.1658926428571,93.9475878650436,11.4761220951213,267,-0.590939619322233,0.267,999
"Paradiaspis_lizeriana",1,NA,NA,NA,NA,NA,NA,999
"Paralongidorus_maximus",38,68.6401274473684,109.550589630235,15.6044770322709,4,-2.62171312106531,0.004,999
"Paranthrene_asilipennis",1,NA,NA,NA,NA,NA,NA,999
"Paranthrene_simulans",1,NA,NA,NA,NA,NA,NA,999
"Paranthrene_sp.",1,NA,NA,NA,NA,NA,NA,999
"Paraputo_leveri",8,194.366802,187.39728663964,38.1524510469259,541,0.182675428946573,0.541,999
"Parasaissetia_nigra",94,82.1012921170213,74.5877989620152,7.03912731978035,849,1.06738986435048,0.849,999
"Paratrichodorus_divergens",5,255.5897134,211.376529545345,46.6962028957142,868,0.946826103899609,0.868,999
"Paratrichodorus_hispanus",2,376.566487,275.925318826827,84.3085710469766,911,1.19372404161726,0.911,999
"Paratrichodorus_minor",86,52.9509093023256,77.4266134184999,8.02678857778773,3,-3.04925237272415,0.003,999
"Paratrichodorus_pachydermus",1,NA,NA,NA,NA,NA,NA,999
"Paratrichodorus_porosus",40,74.988958675,107.114014132808,15.0993647236915,19,-2.12757662628033,0.019,999
"Paratylenchus_baldaccii",1,NA,NA,NA,NA,NA,NA,999
"Paratylenchus_hamatus",37,87.7561685675676,111.253474302925,14.9718185283893,62,-1.5694356494371,0.062,999
"Paratylenchus_sp.",64,88.85492609375,88.9492457414758,10.0947964930741,494,-0.00934339268657523,0.494,999
"Parlatoria_cinerea",10,141.9651797,176.287199107508,34.3507671088619,172,-0.999163113264305,0.172,999
"Parlatoria_oleae",49,73.357520244898,98.8437698999408,11.9280321300649,19,-2.13666842754422,0.019,999
"Parlatoria_proteus",43,92.3495841162791,105.78268372093,13.5951875120798,170,-0.988077552642459,0.17,999
"Parlatoria_theae",28,75.7399391428571,124.161384446339,18.1477382922426,3,-2.66818071341596,0.003,999
"Parthenolecanium_persicae",35,66.2813457428571,114.454179371514,15.6961646377926,3,-3.06908310025422,0.003,999
"Peach_rosette_mosaic_virus",5,53.1866202,211.516691457057,47.7384015269389,1,-3.31661861714643,0.001,999
"Peliococcus_turanicus",14,104.717738,158.402869832046,29.4654286739504,37,-1.82197016123875,0.037,999
"Pemphigus_saliciradicis",1,NA,NA,NA,NA,NA,NA,999
"Penicillium_aurantiogriseum",3,282.235145,245.482153833167,56.1344262595223,667,0.654731750475474,0.667,999
"Penicillium_chrysogenum",39,64.4503117179487,108.616321018891,14.6284371498288,2,-3.0191885058247,0.002,999
"Penicillium_expansum",64,73.787925140625,88.3814929625563,9.8581545285327,69,-1.4803549467289,0.069,999
"Penicillium_viticola",1,NA,NA,NA,NA,NA,NA,999
"Peribatodes_rhomboidaria",1,NA,NA,NA,NA,NA,NA,999
"Peridroma_saucia",68,57.9848035441176,86.2811721371666,9.80343107453674,2,-2.88637400292898,0.002,999
"Perissopneumon_ferox",4,228.22793375,223.635919142643,51.8203026874588,482,0.0886141988604918,0.482,999
"Pestalotiopsis_mangiferae",12,116.369556,165.940334079246,30.6123448061616,60,-1.61930679904234,0.06,999
"Peyronellaea_obtusa",70,62.5800414285714,84.9829030722294,9.69576064736061,15,-2.31058319800381,0.015,999
"Phaeoacremonium_alvesii",1,NA,NA,NA,NA,NA,NA,999
"Phaeoacremonium_fraxinopennsylvanicum",8,94.05269925,190.207703096346,39.3079377613307,18,-2.44619813001075,0.018,999
"Phaeoacremonium_hispanicum",1,NA,NA,NA,NA,NA,NA,999
"Phaeoacremonium_iranianum",2,235.069479,278.896663855856,84.8962221511642,282.5,-0.516244230253475,0.2825,999
"Phaeoacremonium_italicum",1,NA,NA,NA,NA,NA,NA,999
"Phaeoacremonium_minimum",21,98.4937750952381,137.130021253539,22.271508982011,50,-1.73478349354362,0.05,999
"Phaeoacremonium_parasiticum",20,91.5982618,141.081865481882,23.1882153610729,21,-2.13399793435385,0.021,999
"Phaeoacremonium_scolyti",1,NA,NA,NA,NA,NA,NA,999
"Phaeoacremonium_sicilianum",1,NA,NA,NA,NA,NA,NA,999
"Phaeoacremonium_tuscanicum",1,NA,NA,NA,NA,NA,NA,999
"Phaeoacremonium_viticola",2,233.75492,276.851951487487,86.2760546205163,225,-0.499524829653477,0.225,999
"Phaeomoniella_chlamydospora",3,79.8402953333333,245.283344415082,55.5594792889987,13,-2.97776457229159,0.013,999
"Phaeomoniella_sp.",2,0.594936,277.260383164164,85.691802895309,1,-3.22861041332239,0.001,999
"Phakopsora_euvitis",3,1.52168466666667,241.798181562896,57.8372584367134,1,-4.15435488110393,0.001,999
"Phalaenoides_glycinae",1,NA,NA,NA,NA,NA,NA,999
"Phenacoccus_aceris",25,92.57532436,129.357342621101,20.4478369080873,42,-1.79882196960175,0.042,999
"Phenacoccus_madeirensis",44,96.2201063863636,103.696752373305,13.7392402858717,294,-0.54418190754185,0.294,999
"Phenacoccus_solani",27,114.847189518519,125.748615682089,19.6433891336507,294,-0.554966665344727,0.294,999
"Phenacoccus_solenopsis",65,63.0838682769231,88.2139297717718,10.031837119469,6,-2.50503085283136,0.006,999
"Philaenus_spumarius",13,61.374497,164.633578693463,29.3813325221252,1,-3.51444515376234,0.001,999
"Phlyctinus_callosus",14,122.634778642857,157.651096958101,28.6338532785043,109,-1.22289927152525,0.109,999
"Phomopsis_helianthi",5,23.254818,213.736433645245,47.2083592591905,1,-4.03491285514572,0.001,999
"Phomopsis_theicola",28,94.7887688214286,124.298301897076,18.4199134139211,53,-1.6020451569194,0.053,999
"Phomopsis_velata",68,69.8149984558823,86.2072789350233,9.67883291051523,55,-1.69362159990716,0.055,999
"Phyllactinia_guttata",52,60.2741576153846,96.7162942379495,11.8822632731683,2,-3.06693563210772,0.002,999
"Phyllocnistis_vitegenella",1,NA,NA,NA,NA,NA,NA,999
"Phyllosticta_ampelicida",6,111.050258666667,203.68081321338,43.4751719932171,20,-2.13065412509847,0.02,999
"Phymatotrichopsis_omnivora",138,43.5329244492754,62.2847896741161,5.39690962392302,1,-3.47455609442094,0.001,999
"Phytonemus_pallidus",10,172.6341861,176.850658817818,33.4917011764353,441,-0.12589604498157,0.441,999
"Phytophthora_cryptogea",59,67.0652596101695,91.5835654069663,11.1492106594826,14,-2.19910687362818,0.014,999
"Pinnaspis_strachani",88,71.9374521363636,76.4563207805874,8.00917550784457,283,-0.564211464687942,0.283,999
"Plagionotus_arcuatus",2,235.069479,272.381290568569,82.3918714012257,271,-0.452857920739175,0.271,999
"Planococcus_citri",105,61.0854976666667,70.6538817737356,6.8837464629162,84,-1.38999658959192,0.084,999
"Planococcus_ficus",17,172.690506588235,147.443628602426,25.8904611183563,832,0.975142075314734,0.832,999
"Planococcus_lilacinus",37,121.069585783784,111.87247363339,15.2290781699483,747,0.603917850296571,0.747,999
"Planococcus_minor",84,78.1357530238095,78.2955235798775,8.29060932139903,489,-0.0192712682354459,0.489,999
"Plasmopara_viticola",3,1.52168466666667,242.875578129129,56.4505151244279,1,-4.27549496989481,0.001,999
"Platynota_stultana",28,93.1571888571429,124.444056222329,18.5138013472115,45,-1.68992130672824,0.045,999
"Polyphagotarsonemus_latus",23,90.3660941304348,133.555747167951,20.0775186546784,12,-2.1511449587149,0.012,999
"Popillia_japonica",14,133.904460857143,156.489921572144,30.2970414142058,238,-0.745467532826844,0.238,999
"Potato_virus_X",7,136.320177285714,194.730446430144,38.443043351741,76,-1.51939763483332,0.076,999
"Pratylenchus_brachyurus",79,55.4682604050633,80.7089107448588,8.13739143368112,1,-3.10181100976942,0.001,999
"Pratylenchus_crenatus",36,83.3833245,112.513820465632,15.4332290434131,33,-1.88751789296259,0.033,999
"Pratylenchus_hexincisus",8,119.470348875,188.655736640515,38.1420440092813,50,-1.81388778610502,0.05,999
"Pratylenchus_neglectus",114,54.3940381842105,67.8778097802891,6.42040534705189,21,-2.10014335033691,0.021,999
"Pratylenchus_pratensis",3,234.193108,243.00158842676,55.6598529744732,374,-0.158255546071956,0.374,999
"Pratylenchus_scribneri",29,52.6120670344828,123.120664596528,18.3497629625306,1,-3.84248002036976,0.001,999
"Pratylenchus_sp.",64,82.611469671875,88.3571309667011,9.68726156675171,267,-0.593115118780951,0.267,999
"Pratylenchus_thornei",89,45.3712821460674,76.482461089584,7.91304917488253,1,-3.93162967346003,0.001,999
"Pratylenchus_vulnus",80,76.6396541,80.0560479547047,8.53473208212076,342,-0.400293040464814,0.342,999
"Proeulia_auraria",10,78.537994,175.951316134134,32.554241147889,1,-2.99233889961065,0.001,999
"Proeulia_chrysopteris",9,93.3314031111111,183.265058597931,36.5951513771549,10,-2.45752926555628,0.01,999
"Pseudaonidia_marquesi",3,78.7531173333333,242.015805133133,56.1618922271174,6,-2.90700119468143,0.006,999
"Pseudaonidia_trilobitiformis",52,77.1414227115385,96.3938665937091,11.7978598575453,51,-1.63185900787402,0.051,999
"Pseudaulacaspis_pentagona",99,55.4886523030303,72.4355993519681,7.05389184081118,12,-2.4024960165804,0.012,999
"Pseudocercospora_vitis",4,59.90863375,226.33505861962,51.8352430365868,6,-3.21068090202936,0.006,999
"Pseudococcus_calceolariae",38,76.7616103947368,109.34678525515,14.5818931943011,13,-2.23463266574658,0.013,999
"Pseudococcus_comstocki",23,114.54520526087,133.656623308221,20.8928985351749,193,-0.914732726776806,0.193,999
"Pseudococcus_cryptus",36,128.476410722222,113.099107171533,15.3183367974853,856,1.00384942268758,0.856,999
"Pseudococcus_longispinus",70,101.0221778,84.697239300286,9.93902604754451,953,1.64250887578136,0.953,999
"Pseudococcus_maritimus",5,55.2606242,213.81346680961,46.6546630323649,5,-3.39843506102744,0.005,999
"Pseudococcus_meridionalis",4,235.22758225,222.538423965465,51.9543379116618,537,0.244236743159157,0.537,999
"Pseudococcus_viburni",93,70.5970266989247,74.6546150181149,7.27955155195247,300,-0.557395368414123,0.3,999
"Pseudomonas_fluorescens",33,77.5292310909091,116.18978034853,16.4254259584357,9,-2.35370147206235,0.009,999
"Pseudomonas_syringae",83,43.1307538674699,78.8180392766501,7.90928386300451,1,-4.51207543278434,0.001,999
"Pseudomonas_viridiflava",46,34.2185013695652,101.716378128063,12.7712022704629,1,-5.28516229944977,0.001,999
"Pseudopezicula_tetraspora",2,0.594936,272.86325664965,84.4095611212609,1,-3.22556256700014,0.001,999
"Pseudopezicula_tracheiphila",2,0.594936,269.491875696697,84.9977472556302,1,-3.1635772520887,0.001,999
"Pseudotargionia_glandulosa",2,0.594936,276.707619573574,85.6362958385571,1,-3.22424832683218,0.001,999
"Pulvinaria_vini",1,NA,NA,NA,NA,NA,NA,999
"Pulvinaria_vinifera",1,NA,NA,NA,NA,NA,NA,999
"Pulvinaria_vitis",17,29.8273482352941,147.695642961138,25.2179589902551,1,-4.67398233026673,0.001,999
"Quinisulcius_acutus",14,89.3387600714286,158.725300159016,28.8973786818677,10,-2.40113613250069,0.01,999
"Quinisulcius_capitatus",36,94.8315373888889,112.563966247637,15.0234450881796,119,-1.18031708137965,0.119,999
"Raspberry_bushy_dwarf_virus",4,107.4617235,224.010345585836,49.6722913363563,18,-2.34635083162615,0.018,999
"Raspberry_ringspot_virus",5,207.5847992,210.672862775776,45.2764554818114,401,-0.0682046229748783,0.401,999
"Rastrococcus_iceryoides",31,97.2193539677419,120.016014943008,17.760170608652,94,-1.28358344509146,0.094,999
"Retithrips_syriacus",27,106.462532444444,126.274112304564,19.3513284118578,150,-1.02378397174943,0.15,999
"Rhipiphorothrips_cruentatus",10,131.0968014,175.973970731131,34.9345850930547,114,-1.28460576278758,0.114,999
"Rhizobium_radiobacter",117,50.8795809316239,67.5493768946639,6.11925842433598,3,-2.72415296218657,0.003,999
"Rhizobium_rhizogenes",115,50.3482060434783,67.6080781709623,6.30865321029884,3,-2.73590440814013,0.003,999
"Rhizobium_vitis",2,0.594936,276.236300361361,84.2852470606197,1,-3.27033940071522,0.001,999
"Rhizoecus_falcifer",21,120.883125619048,137.425128354164,21.1943613854116,214,-0.780490736866563,0.214,999
"Rhizopus_stolonifer",115,46.5501949391304,67.7705125282935,6.34461665609612,2,-3.34461776642942,0.002,999
"Rosellinia_necatrix",77,81.199678025974,81.2960986032916,8.78239105770072,508,-0.0109788526477666,0.508,999
"Rotylenchulus_macrodoratus",11,141.364719272727,171.816705205205,32.0679969921671,178,-0.949606735335422,0.178,999
"Rotylenchulus_parvus",19,95.7781903157895,142.06710432817,24.4081778334838,35,-1.89645103080495,0.035,999
"Rotylenchulus_reniformis",129,51.6730300155039,64.1526413147877,5.51208269622229,15,-2.26404645703823,0.015,999
"Rotylenchus_robustus",13,153.935543769231,162.530790803111,29.6411501015978,398,-0.289976839779125,0.398,999
"Rotylenchus_sp.",1,NA,NA,NA,NA,NA,NA,999
"Saharaspis_ceardi",5,226.7644856,211.056423225826,45.750216307281,571,0.343344002324952,0.571,999
"Saissetia_coffeae",86,74.7332828837209,77.1654909003073,7.99881836384804,377,-0.304070914721492,0.377,999
"Saissetia_oleae",69,83.972520942029,85.0276804875455,9.40455864062878,459,-0.112196604416726,0.459,999
"Scaphoideus_titanus",1,NA,NA,NA,NA,NA,NA,999
"Schistocerca_nitens",6,148.376481666667,203.682996444945,43.7087353550489,111,-1.26534236987229,0.111,999
"Scirtothrips_aurantii",11,190.110650636364,170.330440759851,33.1440684019145,700,0.596794866479648,0.7,999
"Scirtothrips_citri",6,100.147775333333,206.023619689189,42.6265380514738,11,-2.48380115288755,0.011,999
"Scirtothrips_dorsalis",48,90.6426272916667,100.087543375396,12.6754568575382,222,-0.745134174640232,0.222,999
"Scirtothrips_mangiferae",2,233.75492,276.760234805806,83.4578294529916,224,-0.515293952498836,0.224,999
"Scutellonema_brachyurum",48,101.333300708333,99.8090654431098,12.7853591884769,555,0.11921724237496,0.555,999
"Scutellonema_clathricaudatum",27,109.014059777778,125.883776656731,18.852203611541,193,-0.89484058344382,0.193,999
"Scutylenchus_brevidens",74,71.6142155675676,83.1154891831291,8.92929721363463,102,-1.2880379430085,0.102,999
"Selenaspidus_articulatus",47,109.498604297872,102.287695661853,13.0833915616549,707,0.551149799502515,0.707,999
"Sinoxylon_perforans",1,NA,NA,NA,NA,NA,NA,999
"Sowbane_mosaic_virus",6,141.415972666667,204.670899117117,42.7561855308607,87,-1.47943334198497,0.087,999
"Sparganothis_pilleriana",1,NA,NA,NA,NA,NA,NA,999
"Spodoptera_eridania",76,61.3100313026316,82.2206774211185,8.60456467164641,9,-2.43018059790883,0.009,999
"Spodoptera_frugiperda",96,48.29382375,73.7929074422443,7.44523313884655,1,-3.42488720187945,0.001,999
"Spodoptera_littoralis",63,63.4639717142857,89.3548028727299,10.2033615657806,8,-2.53748051478203,0.008,999
"Spodoptera_litura",47,97.5688703617021,100.718083711158,12.4545303229922,399,-0.252856853513143,0.399,999
"Stelidota_geminata",3,219.604473333333,245.852420273273,54.9865162935584,242,-0.477352425816706,0.242,999
"Stereum_hirsutum",26,33.6894897692308,127.959416519019,19.4762478100774,1,-4.84025093894168,0.001,999
"Strawberry_latent_ringspot_virus",18,108.496719166667,145.860768063063,25.0244033551897,66,-1.49310448549207,0.066,999
"Targionia_vitis",4,1.912947,227.594193745996,51.2571568585957,1,-4.40292167137924,0.001,999
"Tenuipalpus_granati",1,NA,NA,NA,NA,NA,NA,999
"Tetranychus_kanzawai",13,124.996237692308,162.1410957536,30.8519307812608,124,-1.20397191101743,0.124,999
"Tetranychus_mcdanieli",3,83.2969683333333,241.192283293961,54.5583622609091,6,-2.89406258577814,0.006,999
"Tetranychus_pacificus",19,117.184542421053,142.796335030557,23.5282163871202,137,-1.08855648843508,0.137,999
"Tetranychus_urticae",68,68.800211,85.9847343341577,9.57470706286246,31,-1.79478319507147,0.031,999
"Thelonectria_olida",1,NA,NA,NA,NA,NA,NA,999
"Theretra_clotho",4,123.2635865,225.628715676176,50.8902486654578,53,-2.01148809173844,0.053,999
"Theretra_japonica",1,NA,NA,NA,NA,NA,NA,999
"Theretra_oldenlandiae",4,132.781235,225.440475412913,48.9204493368632,70,-1.89407991277568,0.07,999
"Thrips_hawaiiensis",16,141.6229113125,151.446638368869,27.0529371011162,351,-0.363129778465479,0.351,999
"Thrips_imaginis",17,74.2054958235294,149.386632146735,25.2071845459243,4,-2.98252810369342,0.004,999
"Thrips_tabaci",23,93.0100602173913,133.231428637855,21.5206207394067,31,-1.86896878614723,0.031,999
"Tobacco_ringspot_virus",14,63.6736647142857,159.704568048906,28.7497871551512,1,-3.34023006210028,0.001,999
"Tomato_black_ring_virus",22,87.5627602727273,134.761401000546,20.1504368626772,10,-2.3423135215118,0.01,999
"Tomato_ringspot_virus",22,74.8301052727273,135.754842594049,21.8507953838604,1,-2.78821600088397,0.001,999
"Trametes_versicolor",50,59.67743454,98.3601676163163,12.7098940521397,3,-3.04351341699848,0.003,999
"Trichoderma_harzianum",59,77.9028146779661,91.5245223509442,10.4675565737863,94,-1.30132639618024,0.094,999
"Trichodorus_andalusicus",2,238.331014,277.881940348348,83.1301804926595,451,-0.475770966861317,0.451,999
"Trichodorus_onubensis",1,NA,NA,NA,NA,NA,NA,999
"Trichodorus_paragiennensis",1,NA,NA,NA,NA,NA,NA,999
"Trichodorus_primitivus",11,152.847863727273,170.624329048594,32.7572451315957,292,-0.542672781239933,0.292,999
"Trichodorus_sp.",55,103.764356054545,95.4388219707708,11.5628840375415,761,0.720022276167776,0.761,999
"Trichodorus_viruliferus",9,130.736732666667,180.302081646424,36.9746193652779,95,-1.34052357618868,0.095,999
"Trichothecium_roseum",104,56.9494324711538,71.0241939941287,6.68197299767217,9,-2.10637809040506,0.009,999
"Trijuba_oculata",4,125.723531,227.654986704955,48.1850010277074,48,-2.11541877204365,0.048,999
"Truncatella_angustata",19,97.8715876842105,142.811609241136,22.6165678825565,25,-1.98703984575777,0.025,999
"Tydeus_kochi",1,NA,NA,NA,NA,NA,NA,999
"Tydeus_sp.",2,235.069479,276.664596741742,83.8118821471824,275.5,-0.496291416874475,0.2755,999
"Tylenchorhynchus_clarus",63,60.4131215873016,89.04246693592,9.9234282329434,3,-2.88502568634254,0.003,999
"Tylenchorhynchus_claytoni",51,75.0605576862745,97.4831722104457,12.1291404995047,37,-1.84865650827336,0.037,999
"Tylenchorhynchus_cylindricus",20,116.5841722,140.516096931932,23.4025694417292,156,-1.02261953720598,0.156,999
"Tylenchorhynchus_sp.",72,64.5727960277778,84.0527260593927,9.04663512865683,17,-2.15327906504252,0.017,999
"Tylenchulus_semipenetrans",23,88.2211324782609,133.892992908865,21.2873020638873,14,-2.14549783215996,0.014,999
"Tylenchus_penetrans",186,44.0792482365591,53.9003891442787,4.0325082119714,10,-2.43549185555613,0.01,999
"Urophorus_humeralis",9,108.278491888889,182.380981256367,35.9226587988484,27,-2.06283420674458,0.027,999
"Verticillium_dahliae",69,64.4947102898551,85.5321697107833,9.50324029482156,10,-2.21371435092426,0.01,999
"Vitacea_polistiformis",1,NA,NA,NA,NA,NA,NA,999
"Xanthogaleruca_luteola",1,NA,NA,NA,NA,NA,NA,999
"Xanthomonas_campestris",2,233.754921,274.273298355355,84.2704828176409,223,-0.480813399907012,0.223,999
"Xenococcus_acropygae",2,376.566484,277.912468537538,84.9203559639379,752,1.16172399824085,0.752,999
"Xestia_c-nigrum",38,67.990885,110.11234022051,15.0003102192956,4,-2.80803894084318,0.004,999
"Xiphinema_aceri",1,NA,NA,NA,NA,NA,NA,999
"Xiphinema_americanum",106,62.1169134339623,70.4539530360077,6.7447304774446,103,-1.236081950187,0.103,999
"Xiphinema_brevicolle",8,195.910690125,188.96883057007,38.4418126645133,557,0.18058096311723,0.557,999
"Xiphinema_diversicaudatum",37,86.1535334864865,111.33808568904,15.3824130779958,57,-1.63723026256393,0.057,999
"Xiphinema_index",36,61.6132557777778,113.299586041653,15.2527657637131,1,-3.38865298691197,0.001,999
"Xiphinema_italiae",10,104.1231971,175.6426206999,34.404755738399,25,-2.0787656259997,0.025,999
"Xiphinema_melitense",9,144.099881888889,183.852057376376,35.8323932081106,151,-1.10939214293087,0.151,999
"Xiphinema_pachtaicum",28,85.3945005,124.46886192135,18.4081149670245,23,-2.12267043591079,0.023,999
"Xiphinema_pyrenaicum",12,83.5328566666667,165.508528833584,31.6023888602368,4,-2.59397074472624,0.004,999
"Xiphinema_rivesi",17,79.3902593529412,147.620106489431,24.81408207034,7,-2.74964219684127,0.007,999
"Xiphinema_sp.",48,95.185669375,100.518561375772,12.6236459155679,343,-0.422452597010418,0.343,999
"Xiphinema_vuittenezi",12,167.321030916667,167.395376184935,31.2745887292609,487,-0.0023771781273256,0.487,999
"Xyleborus_dispar",20,62.3524942,140.72810723038,22.2960919479834,2,-3.51521751943031,0.002,999
"Xylella_fastidiosa",42,77.5406006904762,105.155242299228,13.7305111593291,19,-2.01118816978559,0.019,999
"Xylophilus_ampelinus",1,NA,NA,NA,NA,NA,NA,999
"Xylosandrus_germanus",10,96.6289349,176.810348947948,34.7782410746345,15,-2.30550515409557,0.015,999
"Xylotrechus_chinensis",3,83.2969683333333,242.906418271271,56.1062649240722,16,-2.84477054663923,0.016,999
"Xylotrechus_pyrrhoderus",1,NA,NA,NA,NA,NA,NA,999
"Zaprionus_indianus",5,258.5479512,214.817535510711,45.0207357555801,859,0.971339427385285,0.859,999
"Zeuzera_coffeae",18,128.937524333333,147.625859597375,23.970931661692,222,-0.779624902686101,0.222,999
"Zygina_nivea",1,NA,NA,NA,NA,NA,NA,999
"Zygina_rhamni",1,NA,NA,NA,NA,NA,NA,999
"Zygotylenchus_guevarai",20,72.8067097,141.012835842292,23.137728632102,1,-2.9478315363964,0.001,999
