"","ntaxa","mntd.obs","mntd.rand.mean","mntd.rand.sd","mntd.obs.rank","mntd.obs.z","mntd.obs.p","runs"
"Macrophoma_viticola",4,60.724017,228.49414365015,50.0237703199205,4,-3.35380811116791,0.004,999
"Macrosiphum_euphorbiae",42,35.5326960714286,104.40250129999,13.9073675506763,1,-4.95203747061484,0.001,999
"Mamestra_brassicae",36,43.8282911388889,111.534070994161,15.6215972014477,1,-4.33411379016978,0.001,999
"Margarodes_capensis",1,NA,NA,NA,NA,NA,NA,999
"Margarodes_greeni",1,NA,NA,NA,NA,NA,NA,999
"Margarodes_prieskaensis",1,NA,NA,NA,NA,NA,NA,999
"Margarodes_vitis",4,61.93523,226.786197291291,50.4844462568811,6,-3.26538131076008,0.006,999
"Margarodes_vredendalensis",1,NA,NA,NA,NA,NA,NA,999
"Melanaspis_arnaldoi",3,1.52168466666667,244.733145452452,56.8990643430871,1,-4.27443691023251,0.001,999
"Melittia_cucurbitae",3,84.142623,241.789083502836,57.791770833996,15,-2.72783578401963,0.015,999
"Meloidodera_sp.",7,179.838074,195.725662846418,41.6509960775803,337,-0.381445591765084,0.337,999
"Meloidogyne_arenaria",181,36.5526284861878,52.6952201779072,4.2216172916051,1,-3.82379324715666,0.001,999
"Meloidogyne_chitwoodi",55,24.2800363272727,93.0038752503413,11.4306597824581,1,-6.01223728384731,0.001,999
"Meloidogyne_hapla",212,29.2160625471698,48.7199118255661,3.59838187079838,1,-5.42017217146244,0.001,999
"Meloidogyne_hispanica",27,66.1594108518519,123.881555662811,18.9341917269208,1,-3.04856661659812,0.001,999
"Meloidogyne_incognita",275,31.8031148036364,42.9895988373173,2.68045172865582,1,-4.17335776432381,0.001,999
"Meloidogyne_javanica",259,34.2580818378378,44.2067684123738,2.94849268299065,1,-3.3741601706961,0.001,999
"Meloidogyne_sp.",398,27.1900951532663,36.3432868341809,1.60940862406978,1,-5.68730125092066,0.001,999
"Meloidogyne_thamesi",4,271.259116,224.980621113363,51.5456711937313,913,0.897815351219343,0.913,999
"Melolontha_melolontha",14,115.548392928571,157.061788719362,28.8070134310419,72,-1.44108641772829,0.072,999
"Merlinius_nanus",3,282.235148666667,242.589468931598,57.8469283835319,709.5,0.685354967721241,0.7095,999
"Merophyas_divulsana",2,235.069477,275.311862206206,84.9434806075813,247,-0.473754841670739,0.247,999
"Mesocriconema_rusticum",24,26.9345137916667,129.140929699533,21.0017348691184,1,-4.866570145029,0.001,999
"Metcalfa_pruinosa",47,33.0294236382979,99.8368172025004,12.7722881698425,1,-5.23065191419231,0.001,999
"Monilinia_fructigena",44,35.8887867045455,102.310288186277,13.8846677644523,1,-4.78380200437961,0.001,999
"Mucor_circinelloides",15,77.8743950666667,155.122806028896,27.2246091976016,3,-2.83744792814269,0.003,999
"Murgantia_histrionica",20,74.6479737,138.777275210511,22.3193072165414,1,-2.87326577336516,0.001,999
"Mycosphaerella_angulata",3,1.52168466666667,241.303867500501,56.6942864629533,1,-4.229388846626,0.001,999
"Naupactus_xanthographus",27,55.1769237777778,125.024113576725,18.7179921437712,1,-3.73155353749788,0.001,999
"Neocosmospora_solani",135,51.2447867777778,61.0297847722389,5.57691590397846,35,-1.75455362120141,0.035,999
"Neofusicoccum_australe",15,72.6097374,154.069020678478,27.9347732922103,3,-2.91605313658277,0.003,999
"Neofusicoccum_macroclavatum",1,NA,NA,NA,NA,NA,NA,999
"Neofusicoccum_mediterraneum",3,236.156657,241.833882543544,57.2634466175591,453.5,-0.0991422256061462,0.4535,999
"Neofusicoccum_parvum",25,79.50728484,125.807711453173,20.3588069093383,13,-2.27422101989365,0.013,999
"Neofusicoccum_vitifusiforme",3,222.92296,242.840099921255,55.0985554468148,311,-0.361482070804563,0.311,999
"Neopulvinaria_innumerabilis",37,41.761319972973,109.761857620052,15.6784603625655,1,-4.33719485680114,0.001,999
"Neoselenaspidus_silvaticus",10,207.7282731,177.526583566867,34.9808226656483,795,0.863378480883802,0.795,999
"Nipaecoccus_viridis",101,38.9873493267327,70.2839503166632,6.69884489700435,1,-4.67193993458872,0.001,999
"Noctua_fimbriata",1,NA,NA,NA,NA,NA,NA,999
"Noctua_pronuba",29,49.5526231034483,121.721655869041,18.420127886384,1,-3.91794417556351,0.001,999
"Nysius_niger",7,34.301093,196.354463485771,40.3886742699841,1,-4.01234686245212,0.001,999
"Oceanaspidiotus_spinosus",40,61.33575535,105.886721975951,14.416115653369,2,-3.09035857488695,0.002,999
"Oides_scutellata",1,NA,NA,NA,NA,NA,NA,999
"Oligonychus_coffeae",25,72.0566578,128.140175833433,20.1738189699387,3,-2.78001493505044,0.003,999
"Oligonychus_sp.",1,NA,NA,NA,NA,NA,NA,999
"Oregmopyga_sp.",1,NA,NA,NA,NA,NA,NA,999
"Orgyia_postica",24,82.4229334166667,128.96745795629,20.6680659172375,13,-2.25200193990112,0.013,999
"Otiorhynchus_ligustici",3,221.017017,244.169931570571,56.1193206953477,249,-0.412565837998284,0.249,999
"Otiorhynchus_rugosostriatus",17,38.6374409411765,147.718815459224,26.0515586551487,1,-4.18713428866143,0.001,999
"Otiorhynchus_sulcatus",21,57.8017988571429,136.05342524863,22.5527238285109,1,-3.46971953305976,0.001,999
"Panonychus_citri",22,60.3410582727273,134.198785075257,22.538637582545,1,-3.27693839221803,0.001,999
"Panonychus_ulmi",31,24.8945226451613,117.37225822755,16.7146554903087,1,-5.53273357240345,0.001,999
"Pantoea_agglomerans",30,66.5425494,119.397039913146,17.1605370794979,2,-3.08000211580167,0.002,999
"Paracoccus_marginatus",62,75.6789963870968,88.3890381669411,10.1491974933546,110,-1.25231987929751,0.11,999
"Paradiaspis_lizeriana",1,NA,NA,NA,NA,NA,NA,999
"Paralongidorus_maximus",38,68.6401274473684,109.31984276379,15.0772983237376,4,-2.69807723127531,0.004,999
"Paranthrene_asilipennis",1,NA,NA,NA,NA,NA,NA,999
"Paranthrene_simulans",1,NA,NA,NA,NA,NA,NA,999
"Paranthrene_sp.",1,NA,NA,NA,NA,NA,NA,999
"Paraputo_leveri",11,141.563811727273,170.645653883611,33.555138193655,195,-0.866688195068656,0.195,999
"Parasaissetia_nigra",148,49.0340858648649,58.4455923464816,5.07988967262457,33,-1.85269899311695,0.033,999
"Paratrichodorus_divergens",5,255.5897134,214.959593357958,45.048358582257,839,0.901922319053037,0.839,999
"Paratrichodorus_hispanus",2,376.566487,279.701951620621,87.43757556571,934,1.10781360019051,0.934,999
"Paratrichodorus_minor",121,33.1883519669422,64.3005884774361,5.89881300799142,1,-5.27432154034119,0.001,999
"Paratrichodorus_pachydermus",1,NA,NA,NA,NA,NA,NA,999
"Paratrichodorus_porosus",70,33.3039496428571,83.0185229177463,9.20872821530056,1,-5.3986361756542,0.001,999
"Paratylenchus_baldaccii",1,NA,NA,NA,NA,NA,NA,999
"Paratylenchus_hamatus",69,40.7686560869565,83.9114047808098,9.52934803480256,1,-4.527355757843,0.001,999
"Paratylenchus_sp.",106,42.0728654339623,68.2221777691559,6.71557687617245,2,-3.893829646709,0.002,999
"Parlatoria_cinerea",16,76.939169125,150.618901212713,26.1225237665776,2,-2.82054416893601,0.002,999
"Parlatoria_oleae",83,43.6749037590361,76.6156045832459,7.90428715576165,1,-4.16744738331,0.001,999
"Parlatoria_proteus",66,49.8669729090909,85.5654127647951,9.79020723450647,1,-3.64634159427002,0.001,999
"Parlatoria_theae",54,31.4229181481481,93.471786360935,11.4535061522588,1,-5.41745622588678,0.001,999
"Parthenolecanium_persicae",61,34.7228859508197,88.6349025038153,10.6163749230295,1,-5.07819448200226,0.001,999
"Peach_rosette_mosaic_virus",7,8.860914,194.863593394966,40.4983274278663,1,-4.59284842630268,0.001,999
"Peliococcus_turanicus",25,32.40348032,127.051182023744,20.2027228525971,1,-4.68489828793433,0.001,999
"Pemphigus_saliciradicis",1,NA,NA,NA,NA,NA,NA,999
"Penicillium_aurantiogriseum",3,282.235145,242.748575562229,56.3075068950416,676.5,0.70126652049033,0.6765,999
"Penicillium_chrysogenum",40,62.923433475,106.929874444369,14.5328564194887,2,-3.02806548823783,0.002,999
"Penicillium_expansum",93,46.8240576129032,73.4558303800359,7.59308007825619,1,-3.50737414760005,0.001,999
"Penicillium_viticola",1,NA,NA,NA,NA,NA,NA,999
"Peribatodes_rhomboidaria",1,NA,NA,NA,NA,NA,NA,999
"Peridroma_saucia",107,32.7767904766355,67.9396734590198,6.87713981018463,1,-5.11300976174865,0.001,999
"Perissopneumon_ferox",4,228.22793375,227.630265751251,49.101126659196,430,0.0121721850273842,0.43,999
"Pestalotiopsis_mangiferae",13,107.677681076923,161.517509480788,29.3936601351734,34,-1.83168166728032,0.034,999
"Peyronellaea_obtusa",110,31.1459524636364,67.022153942588,6.62381263465443,1,-5.41624642147254,0.001,999
"Phaeoacremonium_alvesii",1,NA,NA,NA,NA,NA,NA,999
"Phaeoacremonium_fraxinopennsylvanicum",14,53.5599676428571,156.369503262405,28.4686719532658,1,-3.61132179921565,0.001,999
"Phaeoacremonium_hispanicum",1,NA,NA,NA,NA,NA,NA,999
"Phaeoacremonium_iranianum",2,235.069479,279.051772438438,84.2921439822842,246.5,-0.521784016404687,0.2465,999
"Phaeoacremonium_italicum",1,NA,NA,NA,NA,NA,NA,999
"Phaeoacremonium_minimum",34,61.3839049705882,113.386224000265,16.5877684882524,2,-3.1349797934849,0.002,999
"Phaeoacremonium_parasiticum",21,87.3971627619048,135.091738173936,22.5351517301988,13,-2.1164523755177,0.013,999
"Phaeoacremonium_scolyti",1,NA,NA,NA,NA,NA,NA,999
"Phaeoacremonium_sicilianum",1,NA,NA,NA,NA,NA,NA,999
"Phaeoacremonium_tuscanicum",1,NA,NA,NA,NA,NA,NA,999
"Phaeoacremonium_viticola",2,233.75492,275.823574042042,83.46996567226,228,-0.503997500217289,0.228,999
"Phaeomoniella_chlamydospora",4,60.724017,227.478051895646,49.7097183195631,3,-3.35455602109135,0.003,999
"Phaeomoniella_sp.",3,1.52168466666667,243.034824143143,58.2377620938122,1,-4.14701957618899,0.001,999
"Phakopsora_euvitis",3,1.52168466666667,243.692532044378,55.9241241724938,1,-4.3303467146084,0.001,999
"Phalaenoides_glycinae",1,NA,NA,NA,NA,NA,NA,999
"Phenacoccus_aceris",46,52.4462589565217,99.7423249386125,12.9621571907033,1,-3.64878046811625,0.001,999
"Phenacoccus_madeirensis",66,57.3545350757576,86.0389214703491,10.2645340389183,3,-2.79451422595841,0.003,999
"Phenacoccus_solani",57,45.0618894035088,91.5860051463744,10.9971609252811,1,-4.23055696456278,0.001,999
"Phenacoccus_solenopsis",92,42.804102923913,73.4235833332245,7.6199078100198,1,-4.01835313139201,0.001,999
"Philaenus_spumarius",29,31.4787598965517,121.312614465293,18.1095006795171,1,-4.96059257284483,0.001,999
"Phlyctinus_callosus",17,98.7571231176471,147.285039303715,25.839730226758,32,-1.87803493922765,0.032,999
"Phomopsis_helianthi",7,14.7925075714286,196.395685966395,40.2400339025373,1,-4.51299764892881,0.001,999
"Phomopsis_theicola",59,47.763354779661,90.0518183710151,10.2874833961711,1,-4.11067138218597,0.001,999
"Phomopsis_velata",105,39.5536331333333,68.8435464535107,6.63563356725672,1,-4.41403417221639,0.001,999
"Phyllactinia_guttata",73,45.0479483287671,82.0437310461832,9.07936607118754,1,-4.07470988914286,0.001,999
"Phyllocnistis_vitegenella",1,NA,NA,NA,NA,NA,NA,999
"Phyllosticta_ampelicida",6,111.050258666667,204.092439191692,42.7390487232921,22,-2.17698295363131,0.022,999
"Phymatotrichopsis_omnivora",211,26.8109584123223,48.8747861476263,3.47450896147714,1,-6.35020026712606,0.001,999
"Phytonemus_pallidus",18,92.7936581111111,144.609235338672,25.5798622711619,20,-2.02563941425034,0.02,999
"Phytophthora_cryptogea",80,45.3559420375,78.1843485227102,8.35720585204858,1,-3.92815578153589,0.001,999
"Pinnaspis_strachani",125,50.127135968,63.2744581862022,5.60942900594866,16,-2.34378975190876,0.016,999
"Plagionotus_arcuatus",2,235.069479,273.689857713714,83.9584556645009,301.5,-0.459993914943377,0.3015,999
"Planococcus_citri",157,37.4660799617834,56.6274216519641,4.54400966353825,1,-4.21683559432847,0.001,999
"Planococcus_ficus",26,98.5410332307692,126.24494338604,18.4604187030317,69,-1.50071949076219,0.069,999
"Planococcus_lilacinus",55,79.798989,93.3985466204022,11.5609044264385,123,-1.17634028608536,0.123,999
"Planococcus_minor",100,60.06521471,70.0772994275075,6.84667546104258,76,-1.46232792462211,0.076,999
"Plasmopara_viticola",3,1.52168466666667,246.665749560561,52.19632909649,1,-4.69657673513249,0.001,999
"Platynota_stultana",55,42.2410164545455,92.5312095585586,11.5417321430071,1,-4.35724832987769,0.001,999
"Polyphagotarsonemus_latus",39,49.2991536410256,107.664667387901,14.5413015725326,1,-4.01377507066651,0.001,999
"Popillia_japonica",39,42.8382181538462,107.626504483714,14.2998574839602,1,-4.53069454730858,0.001,999
"Potato_virus_X",7,136.320177285714,197.372249051909,40.2244303112795,90,-1.51778586529975,0.09,999
"Pratylenchus_brachyurus",111,36.8326296666667,66.8258555443912,6.25611201781533,1,-4.79422775556349,0.001,999
"Pratylenchus_crenatus",76,33.49703325,80.5401408501791,8.52860537046289,1,-5.5159203124937,0.001,999
"Pratylenchus_hexincisus",13,56.0277383076923,160.970260508586,29.2873260028855,2,-3.58320599806735,0.002,999
"Pratylenchus_neglectus",182,27.8888242637363,52.8561089356554,4.14944957357187,1,-6.01701122744991,0.001,999
"Pratylenchus_pratensis",11,43.7837671818182,171.437073136591,33.3334748781416,1,-3.82958291691579,0.001,999
"Pratylenchus_scribneri",52,26.9665675576923,95.6335383651344,11.6771472316172,1,-5.88045773898596,0.001,999
"Pratylenchus_sp.",119,35.9722982352941,64.6490174214551,6.18238353818317,1,-4.63845683611344,0.001,999
"Pratylenchus_thornei",129,24.8513054108527,62.2731314163155,5.62919583474894,1,-6.64781029191745,0.001,999
"Pratylenchus_vulnus",119,44.694781394958,64.8834286203599,6.29130132625111,2,-3.20897794883272,0.002,999
"Proeulia_auraria",18,31.3567808333333,143.366889967023,24.7417121356766,1,-4.52717696008495,0.001,999
"Proeulia_chrysopteris",21,25.7983258571429,137.557855054197,21.8445575109586,1,-5.11612694104647,0.001,999
"Pseudaonidia_marquesi",4,59.9086335,224.33756749049,51.0434276694818,2,-3.22135368837701,0.002,999
"Pseudaonidia_trilobitiformis",86,43.7478891046512,76.0035580062621,7.89871692505387,1,-4.08365930918469,0.001,999
"Pseudaulacaspis_pentagona",155,32.0301772258064,56.8123827581388,4.79895082494838,1,-5.16408824268352,0.001,999
"Pseudocercospora_vitis",4,59.90863375,226.722355017518,49.5872910275047,6,-3.36404183029459,0.006,999
"Pseudococcus_calceolariae",89,31.8030819662921,74.1281930825207,7.68752340496485,1,-5.50568874871895,0.001,999
"Pseudococcus_comstocki",37,49.7226642702703,110.628519729459,15.3098494744489,1,-3.97821386557958,0.001,999
"Pseudococcus_cryptus",47,87.3914021702128,99.4927862619854,12.714832768661,171,-0.951753303558946,0.171,999
"Pseudococcus_longispinus",104,63.0880531634615,69.181635640708,6.55489586860151,190,-0.929623078596142,0.19,999
"Pseudococcus_maritimus",5,55.2606242,212.406533032032,46.2671146837739,5,-3.39649251754927,0.005,999
"Pseudococcus_meridionalis",5,141.8737794,214.933765582583,44.765691004136,70,-1.63205313139995,0.07,999
"Pseudococcus_viburni",154,35.4911802727273,57.0515027097032,4.88071079354922,1,-4.41745543814479,0.001,999
"Pseudomonas_fluorescens",38,61.3341056842105,108.867682142669,14.4069866314372,1,-3.29934202581519,0.001,999
"Pseudomonas_syringae",108,29.3871395185185,67.8149521230119,6.37196768993626,1,-6.03076074368447,0.001,999
"Pseudomonas_viridiflava",56,28.1122428928571,92.4586641793937,11.3048428650835,1,-5.69193416082577,0.001,999
"Pseudopezicula_tetraspora",3,1.52168466666667,245.491201696029,55.1597565571682,1,-4.42296217853155,0.001,999
"Pseudopezicula_tracheiphila",3,1.52168466666667,245.672132838172,55.4148783725364,1,-4.40586455013327,0.001,999
"Pseudotargionia_glandulosa",3,1.52168466666667,244.312853908242,54.9393596533198,1,-4.41925735526668,0.001,999
"Pulvinaria_vini",1,NA,NA,NA,NA,NA,NA,999
"Pulvinaria_vinifera",1,NA,NA,NA,NA,NA,NA,999
"Pulvinaria_vitis",43,13.222239,103.80932412736,13.053888458159,1,-6.93947136270654,0.001,999
"Quinisulcius_acutus",28,46.8052195357143,122.025871198234,17.9489695662032,1,-4.19080612873484,0.001,999
"Quinisulcius_capitatus",58,44.8790127758621,91.0886708059611,11.3026962798742,1,-4.08837474580122,0.001,999
"Raspberry_bushy_dwarf_virus",6,79.5579333333333,206.05482048048,42.7250412347081,3,-2.96072007168448,0.003,999
"Raspberry_ringspot_virus",9,101.852361777778,182.533580862418,35.4985128482626,13,-2.27280560820984,0.013,999
"Rastrococcus_iceryoides",45,62.3047391777778,101.522531317117,13.5696739857669,2,-2.89010570043719,0.002,999
"Retithrips_syriacus",37,59.9698229189189,109.854713204204,15.3875307911145,1,-3.24190352321447,0.001,999
"Rhipiphorothrips_cruentatus",10,131.0968014,175.549505015716,34.3638532530338,105,-1.29358903055469,0.105,999
"Rhizobium_radiobacter",159,32.9774831006289,56.4181051931932,4.84755480341092,1,-4.83555587160574,0.001,999
"Rhizobium_rhizogenes",157,32.3602072547771,56.3731849729347,4.70517675249503,1,-5.10352298782914,0.001,999
"Rhizobium_vitis",3,1.52168466666667,238.173332747748,57.9416763276352,1,-4.08430792963114,0.001,999
"Rhizoecus_falcifer",34,53.3325441176471,113.920768812724,16.4452120690874,1,-3.68424708909452,0.001,999
"Rhizopus_stolonifer",162,33.8716807839506,55.5676374650638,4.30935304730503,1,-5.03462038105264,0.001,999
"Rosellinia_necatrix",126,50.2811743571429,63.0714977145082,5.78244817443624,14,-2.2119218316405,0.014,999
"Rotylenchulus_macrodoratus",11,141.364719272727,169.104521623806,33.3363153564623,204,-0.832119628532999,0.204,999
"Rotylenchulus_parvus",20,82.8308004,137.76358796987,23.0174820234475,8,-2.38656806656396,0.008,999
"Rotylenchulus_reniformis",152,44.2130279605263,57.5098892120344,5.07887767396836,5,-2.61807078356322,0.005,999
"Rotylenchus_robustus",22,73.3233616363636,135.095743228137,21.5011713757774,3,-2.87297750025678,0.003,999
"Rotylenchus_sp.",1,NA,NA,NA,NA,NA,NA,999
"Saharaspis_ceardi",5,226.7644856,216.043149216416,45.0834293719541,523,0.237811021320689,0.523,999
"Saissetia_coffeae",120,46.1173101333333,64.7729759931014,6.20306541829766,1,-3.00749139364838,0.001,999
"Saissetia_oleae",101,53.0175796039604,70.1711209098306,7.11322258588356,11,-2.41150070854131,0.011,999
"Scaphoideus_titanus",1,NA,NA,NA,NA,NA,NA,999
"Schistocerca_nitens",7,94.0611091428571,194.210640447304,40.8921576363567,14,-2.44911340201344,0.014,999
"Scirtothrips_aurantii",20,86.8941614,139.204655617067,23.3448349667069,15,-2.24077378536491,0.015,999
"Scirtothrips_citri",13,46.7304814615385,161.487345702318,29.6355946680926,1,-3.87226460362994,0.001,999
"Scirtothrips_dorsalis",79,51.6956994177215,78.8106737069094,8.6056436005904,1,-3.15083630552951,0.001,999
"Scirtothrips_mangiferae",2,233.75492,276.937746764765,83.9611115766915,215,-0.514319378982028,0.215,999
"Scutellonema_brachyurum",77,52.0957963766234,79.817632044889,8.6684812140571,1,-3.19800377756036,0.001,999
"Scutellonema_clathricaudatum",37,63.9527373783784,109.796540988583,15.3555871290127,3,-2.98548034829537,0.003,999
"Scutylenchus_brevidens",141,29.6445076666667,59.6179139220355,5.19299125367342,1,-5.77189615602882,0.001,999
"Selenaspidus_articulatus",62,71.9240780645161,88.3397546702348,10.2016384917976,43,-1.60912157580543,0.043,999
"Sinoxylon_perforans",1,NA,NA,NA,NA,NA,NA,999
"Sowbane_mosaic_virus",6,141.415972666667,205.388036741742,43.2778935053232,86,-1.4781695432382,0.086,999
"Sparganothis_pilleriana",1,NA,NA,NA,NA,NA,NA,999
"Spodoptera_eridania",97,44.6175985670103,71.4042346199602,7.09494538880014,1,-3.77545345102084,0.001,999
"Spodoptera_frugiperda",137,28.1987274963504,60.4257888378451,5.40351970630105,1,-5.96408694575774,0.001,999
"Spodoptera_littoralis",81,44.4600572222222,77.6616128954881,8.22512191525447,1,-4.03660347109136,0.001,999
"Spodoptera_litura",70,53.9056689,83.4917975238953,9.19503998865152,1,-3.21761826597931,0.001,999
"Stelidota_geminata",6,95.5856233333333,206.881477768769,43.4013660383957,15,-2.56433989513086,0.015,999
"Stereum_hirsutum",40,23.084867175,106.248069099474,14.3474629046876,1,-5.79636988622591,0.001,999
"Strawberry_latent_ringspot_virus",23,77.9986290434783,132.196616088262,21.0842911455458,7,-2.57053873287239,0.007,999
"Targionia_vitis",8,1.2705695,188.03399191967,37.6350773745058,1,-4.96248275408579,0.001,999
"Tenuipalpus_granati",1,NA,NA,NA,NA,NA,NA,999
"Tetranychus_kanzawai",21,68.3287376666667,135.727642084036,22.2258504529095,1,-3.03245558860254,0.001,999
"Tetranychus_mcdanieli",3,83.2969683333333,241.917921455122,57.7205713957273,12,-2.74808355645506,0.012,999
"Tetranychus_pacificus",57,32.4769252807018,92.0146491212265,10.8124503867347,1,-5.50640434970862,0.001,999
"Tetranychus_urticae",99,39.2902366969697,70.8238470866725,7.0593439912621,1,-4.46693211560939,0.001,999
"Thelonectria_olida",1,NA,NA,NA,NA,NA,NA,999
"Theretra_clotho",5,98.6329584,212.929735016016,45.6011635414114,12,-2.50644430404107,0.012,999
"Theretra_japonica",1,NA,NA,NA,NA,NA,NA,999
"Theretra_oldenlandiae",4,132.781235,223.006285912913,52.9046340623676,80,-1.70542812575831,0.08,999
"Thrips_hawaiiensis",25,79.44908504,127.489863546827,19.8510097646575,5,-2.4200672447584,0.005,999
"Thrips_imaginis",24,41.28501725,130.33929648169,20.4378193675685,1,-4.35732783571837,0.001,999
"Thrips_tabaci",29,68.7102248965517,120.538128040661,18.1324741979982,4,-2.85829184578856,0.004,999
"Tobacco_ringspot_virus",32,21.8689464375,116.803756383634,17.3091748861171,1,-5.48465253663112,0.001,999
"Tomato_black_ring_virus",39,49.1316483333333,106.610893381997,14.427415535753,1,-3.98402921897018,0.001,999
"Tomato_ringspot_virus",39,32.3959418461538,107.795972777136,14.2580514174182,1,-5.28824232172924,0.001,999
"Trametes_versicolor",81,37.898186308642,78.0491906247482,8.07364438025037,1,-4.9730954727611,0.001,999
"Trichoderma_harzianum",73,56.6315743287671,81.8171443150959,9.39550187840965,1,-2.68059868565445,0.001,999
"Trichodorus_andalusicus",2,238.331014,280.971297077077,83.2372981814153,448.5,-0.512273752376522,0.4485,999
"Trichodorus_onubensis",1,NA,NA,NA,NA,NA,NA,999
"Trichodorus_paragiennensis",1,NA,NA,NA,NA,NA,NA,999
"Trichodorus_primitivus",19,76.8615061052632,141.589456455614,25.4147027148215,5,-2.54687025367414,0.005,999
"Trichodorus_sp.",84,57.9486973690476,76.6783668009795,8.22297490523189,10,-2.27772426011116,0.01,999
"Trichodorus_viruliferus",9,130.736732666667,181.528730758314,36.1063827359064,88,-1.40673183639458,0.088,999
"Trichothecium_roseum",153,37.4721664444444,57.2847535746204,4.82618008877592,1,-4.10523162537042,0.001,999
"Trijuba_oculata",4,125.723531,226.773492873874,50.1329642049334,50,-2.01563908052199,0.05,999
"Truncatella_angustata",46,32.1159507173913,100.993552039714,13.1154743639619,1,-5.25162868005605,0.001,999
"Tydeus_kochi",1,NA,NA,NA,NA,NA,NA,999
"Tydeus_sp.",2,235.069479,279.522080048048,86.3039756677028,256,-0.515070142529753,0.256,999
"Tylenchorhynchus_clarus",115,27.6148258956522,65.9835927825652,6.01466958258548,1,-6.37919778635948,0.001,999
"Tylenchorhynchus_claytoni",77,40.3298306883117,79.3632674072514,8.44439618467993,1,-4.62240708101253,0.001,999
"Tylenchorhynchus_cylindricus",52,35.2728786538462,95.4498749010934,11.4720364949079,1,-5.24553737899613,0.001,999
"Tylenchorhynchus_sp.",113,33.027460699115,66.3704218052654,6.24168340201329,1,-5.34198211581758,0.001,999
"Tylenchulus_semipenetrans",31,53.4287708387097,117.9433654417,17.4330173793351,1,-3.7007130320116,0.001,999
"Tylenchus_penetrans",243,31.8996693868313,45.651878414262,3.03259315039646,1,-4.53480184957645,0.001,999
"Urophorus_humeralis",17,44.3263848235294,146.030003561208,26.1925045917705,1,-3.88292835384797,0.001,999
"Verticillium_dahliae",96,46.27222096875,71.3094354022356,7.18809885149857,1,-3.48314831928971,0.001,999
"Vitacea_polistiformis",1,NA,NA,NA,NA,NA,NA,999
"Xanthogaleruca_luteola",1,NA,NA,NA,NA,NA,NA,999
"Xanthomonas_campestris",2,233.754921,280.285582572573,83.8335528725953,221,-0.555036259089326,0.221,999
"Xenococcus_acropygae",2,376.566484,273.65225931031,84.0493414818198,757,1.22445010127712,0.757,999
"Xestia_c-nigrum",70,35.5394953857143,83.5554880610897,9.77692993208714,1,-4.9111523769635,0.001,999
"Xiphinema_aceri",1,NA,NA,NA,NA,NA,NA,999
"Xiphinema_americanum",178,28.8155899494382,53.1509522791893,4.11768779114963,1,-5.90995810368538,0.001,999
"Xiphinema_brevicolle",19,68.9549033157895,139.718408100469,23.0217252694417,1,-3.07377070816707,0.001,999
"Xiphinema_diversicaudatum",66,47.3061723636364,86.1873817041739,10.0123891318205,1,-3.88330985029024,0.001,999
"Xiphinema_index",54,39.4122067777778,93.8561409465947,11.3707861866366,1,-4.78805363808542,0.001,999
"Xiphinema_italiae",29,38.3571936206897,121.799313046081,17.6773173645781,1,-4.72029311373867,0.001,999
"Xiphinema_melitense",27,43.2528383703704,124.565018720721,19.1296438192414,1,-4.25058517130168,0.001,999
"Xiphinema_pachtaicum",53,43.0033580943396,94.428886321869,11.3380701611259,1,-4.53565090855132,0.001,999
"Xiphinema_pyrenaicum",12,83.5328566666667,166.805043453704,30.5515272929507,5,-2.72563089853288,0.005,999
"Xiphinema_rivesi",29,37.9716232758621,121.125036957371,17.9609109203866,1,-4.62968799578677,0.001,999
"Xiphinema_sp.",77,57.9508454935065,79.8645813469703,8.56825421128418,1,-2.55754968434573,0.001,999
"Xiphinema_vuittenezi",32,52.91144946875,116.730838728885,16.8679900958329,1,-3.78346139033489,0.001,999
"Xyleborus_dispar",28,41.9535190714286,123.010963198842,18.9626466870029,1,-4.27458494931356,0.001,999
"Xylella_fastidiosa",75,28.9756052133333,80.9199683236436,9.04815537748846,1,-5.74087876956073,0.001,999
"Xylophilus_ampelinus",1,NA,NA,NA,NA,NA,NA,999
"Xylosandrus_germanus",10,96.6289349,175.05850188979,35.4735738289312,18,-2.21092939121417,0.018,999
"Xylotrechus_chinensis",8,30.49170975,187.107989022397,37.5466887426473,1,-4.17124078093484,0.001,999
"Xylotrechus_pyrrhoderus",1,NA,NA,NA,NA,NA,NA,999
"Zaprionus_indianus",13,83.3456249230769,161.456575946947,30.348309089216,8,-2.57381558867891,0.008,999
"Zeuzera_coffeae",40,48.292988975,107.734487208183,14.5999987814905,1,-4.07133583521538,0.001,999
"Zygina_nivea",1,NA,NA,NA,NA,NA,NA,999
"Zygina_rhamni",1,NA,NA,NA,NA,NA,NA,999
"Zygotylenchus_guevarai",37,42.343113,109.854794508049,15.6187090727866,1,-4.32248793376131,0.001,999
