"","ntaxa","mpd.obs","mpd.rand.mean","mpd.rand.sd","mpd.obs.rank","mpd.obs.z","mpd.obs.p","runs"
"Homalodisca_vitripennis",59,129.941966935126,270.374207673982,20.0417273635402,1,-7.00699287000231,0.01,99
"Hop_stunt_viroid",62,160.853830286621,270.6614796684,18.9387774109331,1,-5.79803262899057,0.01,99
"Hoplolaimus_pararobustus",114,217.669094438567,271.127980948702,14.4863331694584,1,-3.69029801294664,0.01,99
"Hoplolaimus_seinhorsti",103,225.051806385464,275.852832622044,16.3231173995294,1,-3.1122134940992,0.01,99
"Hyalesthes_obsoletus",18,167.898699300687,276.443502011444,35.5417933301908,1,-3.05400466719145,0.01,99
"Hyles_livornica",202,180.491518262943,272.623056488934,10.4172360186254,1,-8.84414426833236,0.01,99
"Hyphantria_cunea",195,204.146574446418,274.594142595015,10.265740391829,1,-6.86239525447855,0.01,99
"Hypothenemus_eruditus",63,182.988494735279,272.827446409802,17.6689178135589,1,-5.08457578571004,0.01,99
"Hypurus_bertrandi",21,83.7111459619048,274.760325072511,31.0391051527517,1,-6.1551123387869,0.01,99
"Icerya_aegyptiaca",626,227.328773625204,273.58432303983,5.74470864425559,1,-8.05185297967719,0.01,99
"Icerya_purchasi",714,232.127945708935,273.462998784562,5.68065784445575,1,-7.27645533447673,0.01,99
"Icerya_schrottkyi",2,242.5745079998,266.341701454549,82.9140677648034,22,-0.286648503631111,0.22,99
"Icerya_seychellarum",1234,236.634791172202,273.362497194813,4.07774511995895,1,-9.00686652602258,0.01,99
"Jacobiasca_lybica",22,105.842384718615,280.980038867368,35.1289409657044,1,-4.98556601292751,0.01,99
"Kalotermes_flavicollis",10,160.077218688889,266.681390202696,46.2271612831142,1,-2.30609383217195,0.01,99
"Kerria_lacca_lacca",201,171.113413225439,273.967631043747,11.1161264185136,1,-9.25270314009812,0.01,99
"Lasiodiplodia_crassispora",12,227.828902424242,265.069183631398,37.4395660541945,3,-0.994677159271815,0.03,99
"Lasiodiplodia_theobromae",814,270.844769822495,272.708873482292,5.13243485349207,40,-0.363200647062903,0.4,99
"Lecanodiaspis_rugosa",210,193.304303687063,272.579815997091,10.7455090566346,1,-7.37754832202023,0.01,99
"Lepidium_draba",54,154.42764462963,272.518321837283,22.4520129442429,1,-5.25969219334222,0.01,99
"Lepidosaphes_buzenensis",4,130.447634666667,271.355276542094,70.7211371540113,1,-1.99244027381191,0.01,99
"Lepidosaphes_gloverii",355,211.723419085269,272.199501396476,8.91311997767513,1,-6.78506319478275,0.01,99
"Lepidosaphes_laterochitinosa",180,262.851469418948,272.070715875168,11.8517239412161,21,-0.777882315007202,0.21,99
"Lepidosaphes_malicola",475,222.009944144402,274.034852937568,7.02756692695419,1,-7.4029759280734,0.01,99
"Lepidosaphes_ulmi",1371,265.236752976106,273.348921434012,3.84307459128145,2,-2.11085376180569,0.02,99
"Lepidosaphes_ussuriensis",304,181.570034910327,272.528459099288,9.49056870803553,1,-9.5840857368166,0.01,99
"Leucaspis_vitis",31,72.5134937204301,273.218492601182,30.0104018089628,1,-6.6878477721951,0.01,99
"Limothrips_cerealium",67,174.107168323861,274.82457240725,20.4488659675919,1,-4.92532956316546,0.01,99
"Linaria_vulgaris",11,229.249326945553,270.926027049404,44.9489408701161,5,-0.927200937265225,0.05,99
"Lobesia_botrana",59,209.602322052143,274.396670688045,21.399792486869,1,-3.02780266096786,0.01,99
"Lolium_multiflorum",54,154.636209472419,272.086857988411,23.3877155956409,1,-5.02189485055494,0.01,99
"Lolium_rigidum",11,227.061243309145,276.175927360271,47.168918876711,1,-1.04125100215887,0.01,99
"Longidorus",246,242.89867513143,274.942115098752,10.7540753087674,1,-2.97965553032706,0.01,99
"Longidorus_africanus",200,198.472121072767,272.175794685106,12.2768919318212,1,-6.00344729119124,0.01,99
"Longidorus_carniolensis",1,NA,NA,NA,NA,NA,NA,99
"Longidorus_crataegi",1,NA,NA,NA,NA,NA,NA,99
"Longidorus_elongatus",172,231.613553097417,273.019589228986,12.0244035968455,1,-3.44350019508921,0.01,99
"Longidorus_euonymus",2,242.574508,278.719865505051,112.836738655528,24,-0.320333234864191,0.24,99
"Longidorus_goodeyi",2,242.574508,258.705212526274,90.2045103235777,31,-0.178823702588821,0.31,99
"Longidorus_henanus",1,NA,NA,NA,NA,NA,NA,99
"Longidorus_magnus",56,148.39171668961,272.713702379049,19.1545899512261,1,-6.49045403770078,0.01,99
"Longidorus_orientalis",2,271.51613,266.751764325256,103.463976637202,79,0.0460485458765103,0.79,99
"Longidorus_vineacola",3,261.868922,261.013605979799,85.0032346846836,74,0.0100621584975438,0.74,99
"Lopholeucaspis_japonica",883,219.403231345305,274.152040756376,5.21343315211453,1,-10.5014887145653,0.01,99
"Lycorma_delicatula",11,188.287833672727,268.288817876251,42.3077695195651,1,-1.89092890294127,0.01,99
"Lygus_spinolae",121,181.740838847934,272.332187457131,13.6839400126419,1,-6.62026788523659,0.01,99
"Maconellicoccus_hirsutus",1372,235.35969895631,273.702781374721,3.74856195679179,1,-10.2287444786499,0.01,99
"Macrosiphum_euphorbiae",159,212.155028953109,273.621103979649,13.2883766838533,1,-4.62555182539547,0.01,99
"Mamestra_brassicae",176,196.855637836062,274.662944909658,12.310224398728,1,-6.3205433591962,0.01,99
"Margarodes_capensis",1,NA,NA,NA,NA,NA,NA,99
"Margarodes_greeni",1,NA,NA,NA,NA,NA,NA,99
"Margarodes_prieskaensis",1,NA,NA,NA,NA,NA,NA,99
"Margarodes_vitis",12,84.4252734545454,273.371826567903,42.5264443721323,1,-4.44303670111612,0.01,99
"Margarodes_vredendalensis",1,NA,NA,NA,NA,NA,NA,99
"Melanaspis_arnaldoi",32,83.1423070907258,273.333861519668,29.2239265231363,1,-6.50807667061334,0.01,99
"Melilotus_indica",19,235.905171017575,274.382269082947,33.7460179570422,2,-1.1401966926691,0.02,99
"Melittia_cucurbitae",8,69.312152,274.052923332665,52.8725784117608,1,-3.87234323505439,0.01,99
"Meloidodera_sp.",312,365.596898980398,272.767887668639,8.19797138705622,100,11.3234124552237,1,99
"Meloidogyne_arenaria",1193,240.815382302704,273.161912249793,3.98152096429598,1,-8.12416416669782,0.01,99
"Meloidogyne_chitwoodi",337,221.201022513994,272.255480611521,8.27206925288531,1,-6.17190893073325,0.01,99
"Meloidogyne_ethiopica",145,193.256826977592,271.834216742903,12.1985153976364,1,-6.44155351728589,0.01,99
"Meloidogyne_hapla",1526,231.967030720377,273.379611660096,3.17909632307246,1,-13.0265260096604,0.01,99
"Meloidogyne_hispanica",46,190.987006741076,274.811524861499,20.2201875556689,1,-4.14558558814763,0.01,99
"Meloidogyne_incognita",2122,246.181092968984,273.597953482052,2.45585071581628,1,-11.1638954014985,0.01,99
"Meloidogyne_javanica",2035,239.612175396449,273.519172224481,2.74836083375409,1,-12.3371707279489,0.01,99
"Meloidogyne_luci",62,209.764890987847,273.5528432487,22.4126901499948,1,-2.84606407503777,0.01,99
"Meloidogyne_sp.",4166,266.201478188331,273.65359606736,1.64397163772339,1,-4.53299662112716,0.01,99
"Meloidogyne_thamesi",126,139.684160481016,273.971855268601,14.0459505299718,1,-9.56059858683373,0.01,99
"Melolontha_melolontha",155,295.838127656975,274.5820160443,13.0764276743687,96,1.62552893970725,0.96,99
"Merlinius_brevidens",1246,287.865837308087,273.298949233718,4.16882331445944,100,3.49424453270635,1,99
"Merlinius_nanus",5,230.9594048,278.166745706272,73.6382839305867,17,-0.641070627756213,0.17,99
"Merophyas_divulsana",2,242.574508,261.468503737371,72.2031052707815,28,-0.26167843704939,0.28,99
"Mesocriconema_rusticum",50,188.241528373878,271.516958286821,22.5894958825966,1,-3.68646694666172,0.01,99
"Mesocriconema_xenoplax",605,296.926107589102,273.164493864007,6.01681449537656,100,3.94920164870532,1,99
"Metcalfa_pruinosa",278,201.488583505311,271.430346959282,9.96089627770171,1,-7.02163354622423,0.01,99
"Monilinia_fructigena",308,181.971744852913,273.530855930385,8.97254324299023,1,-10.2043655402835,0.01,99
"Mucor_circinelloides",23,356.666604513834,274.052038568869,31.6378744593924,99,2.61125525518479,0.99,99
"Murgantia_histrionica",87,210.171544002164,276.584289255832,18.0000986981899,1,-3.68957672772909,0.01,99
"Naupactus_xanthographus",73,160.095177865297,272.748871808904,18.401650549862,1,-6.12193420575807,0.01,99
"Neofusicoccum_australe",120,304.792927369748,270.366429229733,14.2544624813488,97,2.41513828985555,0.97,99
"Neofusicoccum_macroclavatum",3,180.215220666667,257.024478740754,64.1321365948218,4,-1.19767190292377,0.04,99
"Neofusicoccum_mediterraneam",5,241.4207852,274.042602684851,65.850605484359,29,-0.495391306502093,0.29,99
"Neofusicoccum_vitifusiforme",20,213.169977857895,273.066728647794,35.282860480591,1,-1.69761606553551,0.01,99
"Neonectria_macrodidyma",39,280.87030976791,271.454867344179,26.4907875886157,64,0.355423272797548,0.64,99
"Neonectria_radicicola",251,381.254613767014,272.503653493354,9.27205495026127,100,11.7288951432062,1,99
"Neopulvinaria_innumerabilis_innumerabilis",443,208.535891767211,273.136787719391,7.11709865480955,1,-9.07685829372689,0.01,99
"Neoselenaspidus_silvaticus",194,145.71931003693,275.46050340077,11.8556250124494,1,-10.9434292352872,0.01,99
"Nicandra_physalodes",50,213.106598879184,277.914187941811,21.3832372943238,1,-3.0307660234323,0.01,99
"Nipaecoccus_viridis",1025,223.431844373413,273.685829130805,4.38398977238883,1,-11.4630707110451,0.01,99
"Noctua_fimbriata",1,NA,NA,NA,NA,NA,NA,99
"Noctua_pronuba",151,226.8270478674,275.417166151886,12.4931894820198,1,-3.88932853010972,0.01,99
"Nysius_niger",9,122.254607666783,270.463397599915,57.105494822448,1,-2.59535076955276,0.01,99
"Oceanaspidiotus_spinosus",388,263.531121381647,271.469544221066,8.64224140351013,18,-0.91856064518109,0.18,99
"Oides_scutellata",1,NA,NA,NA,NA,NA,NA,99
"Oligonychus_coffeae",100,190.619894423508,272.43493709774,14.7232298747532,1,-5.55686784558904,0.01,99
"Oligonychus_fileno",1,NA,NA,NA,NA,NA,NA,99
"Oregmopyga_peruviana",1,NA,NA,NA,NA,NA,NA,99
"Orgyia_postica",149,185.474190375754,273.668450929331,13.3378231672065,1,-6.61234291742742,0.01,99
"Orthotydeus_californicus",2,242.574508,273.776822020209,98.6614299450992,25,-0.316256454397345,0.25,99
"Orthotydeus_kochi",1,NA,NA,NA,NA,NA,NA,99
"Otiorhynchus_ligustici",4,212.896891666667,265.396918981483,68.7140418066607,7,-0.764036373562984,0.07,99
"Otiorhynchus_rugosostriatus",211,228.880010602483,273.421587076467,11.90692031256,1,-3.74081419080299,0.01,99
"Otiorhynchus_sulcatus",372,253.928860211649,272.996563777517,6.80226816107845,1,-2.80313905808215,0.01,99
"Oxalis_pes-caprae",39,72.136272874494,270.469929190144,24.308613671214,1,-8.15898672784102,0.01,99
"Panonychus_citri",56,147.50883840259,270.84226585432,21.116229384356,1,-5.84069367721028,0.01,99
"Panonychus_ulmi",81,210.123375864815,272.71184116649,18.2154607293018,1,-3.43600780852025,0.01,99
"Pantoea_agglomerans",133,188.764077192068,273.974019778135,13.7831943346989,1,-6.18216216915351,0.01,99
"Papaver_rhoeas",23,220.82895966801,278.177495935046,34.2027696537148,1,-1.6767219978867,0.01,99
"Paracoccus_marginatus",485,220.955650605389,273.569042868607,7.52168381050407,1,-6.99489550328389,0.01,99
"Paradiaspis_lizeriana",31,54.7129882451613,272.225324463819,26.8087156437569,1,-8.11349335451329,0.01,99
"Paralongidorus_maximus",118,286.170879391175,273.532290636979,14.5670104811215,81,0.867617193697691,0.81,99
"Paranthrene_asilipennis",1,NA,NA,NA,NA,NA,NA,99
"Paranthrene_regalis",1,NA,NA,NA,NA,NA,NA,99
"Paranthrene_simulans",1,NA,NA,NA,NA,NA,NA,99
"Paraputo_leveri",84,88.909986865175,271.679537141747,16.009899234374,1,-11.4160337676678,0.01,99
"Parasaissetia_nigra",1651,240.691323745004,273.413234982819,3.43279728452289,1,-9.53214201879776,0.01,99
"Paratrichodorus_divergens",9,340.128937,274.766665120648,58.3184323010261,92,1.12078238903897,0.92,99
"Paratrichodorus_hispanus",5,253.591497,268.19680742223,64.8246649627863,67,-0.225304834673874,0.67,99
"Paratrichodorus_minor",672,266.233552957608,272.99667477325,6.03785515784939,12,-1.12011991656501,0.12,99
"Paratrichodorus_pachydermus",3,521.187170666667,274.999300781145,85.770629321601,96,2.87030504302853,0.96,99
"Paratrichodorus_porosus",310,290.44316030595,273.225659576699,8.92195199951416,96,1.92979078235218,0.96,99
"Paratylenchus_baldaccii",1,NA,NA,NA,NA,NA,NA,99
"Paratylenchus_hamatus",749,296.614924801821,272.481539022276,5.94262444012896,100,4.06106527893277,1,99
"Paratylenchus_sp.",1189,283.857653156402,272.84405925573,4.11198669430331,99,2.67841185282292,0.99,99
"Parlatoria_cinerea",123,202.813316602692,272.332260150011,14.1169095652394,1,-4.92451575368151,0.01,99
"Parlatoria_oleae",1086,265.85729023452,273.131185689329,4.56525827801717,5,-1.59331521062778,0.05,99
"Parlatoria_proteus",922,305.57603743575,273.812609837431,4.9401330244353,100,6.42967050506706,1,99
"Parlatoria_theae",679,219.588873635028,273.75896374143,6.01862421416986,1,-9.00041075481456,0.01,99
"Parthenolecanium_corni",578,205.189737256814,272.957034030938,6.13472364567357,1,-11.0465117400873,0.01,99
"Parthenolecanium_corni_apuliae",1,NA,NA,NA,NA,NA,NA,99
"Parthenolecanium_corni_corni",1167,267.056012434402,273.560621415943,4.37180962404004,5,-1.4878527522728,0.05,99
"Parthenolecanium_persicae",549,219.119971551916,272.487122529553,5.78375794156343,1,-9.22707200350272,0.01,99
"Paspalum_distichum",68,165.414512997375,274.312764412742,21.4414815811325,1,-5.0788585202616,0.01,99
"Passiflora_foetida",43,198.484525905856,274.156446767718,23.2103338425174,1,-3.26026852415388,0.01,99
"Peach_rosette_mosaic_virus",58,168.669278110708,273.752025026283,22.2760475172323,1,-4.71729766397227,0.01,99
"Peliococcus_turanicus",376,202.918904059213,274.582347404282,7.76026332521255,1,-9.2346664464644,0.01,99
"Pemphigus_saliciradicis",1,NA,NA,NA,NA,NA,NA,99
"Penicillium_expansum",123,261.423329053958,273.704696703484,15.2123551140609,22,-0.807328487761527,0.22,99
"Penicillium_notatum",49,284.662550955806,273.874853632401,21.9622719304067,68,0.491192229910849,0.68,99
"Penicillium_viridicatum",15,294.023159142857,279.274157685444,38.3930951445528,60,0.384157656523453,0.6,99
"Penicillium_viticola",1,NA,NA,NA,NA,NA,NA,99
"Pennisetum_clandestinum",13,249.304588692308,266.080102239209,36.9172959397612,55,-0.454407971111272,0.55,99
"Peribatodes_rhomboidaria",1,NA,NA,NA,NA,NA,NA,99
"Peridroma_saucia",551,232.79582199957,273.486295434787,6.88682068326211,1,-5.90845548427186,0.01,99
"Perissopneumon_ferox",9,149.434050388889,272.256640334449,44.8112617837193,1,-2.74088666680177,0.01,99
"Pestalotiopsis_mangiferae",101,132.720121231525,273.359025365538,14.6905751101603,1,-9.57341037225591,0.01,99
"Phaeoacremonium_aleophilum",36,248.235563128571,268.825988575856,22.98566657895,29,-0.895794140951349,0.29,99
"Phaeoacremonium_alvesii",9,232.185676944444,271.202643495681,45.3490663216794,9,-0.860369787427892,0.09,99
"Phaeoacremonium_fraxinopennsylvanicum",15,220.834708457143,270.639013035758,37.8289907196328,2,-1.31656445575662,0.02,99
"Phaeoacremonium_hispanicum",1,NA,NA,NA,NA,NA,NA,99
"Phaeoacremonium_iranianum",15,259.219138342857,267.626917446411,38.7472239359701,62,-0.216990489885107,0.62,99
"Phaeoacremonium_italicum",14,229.203139076923,271.47029429218,37.3505950285294,2,-1.13163271382885,0.02,99
"Phaeoacremonium_parasiticum",32,273.787347832661,272.803613412978,28.1045423135467,63,0.0350026842176744,0.63,99
"Phaeoacremonium_scolyti",18,197.824372699346,271.42546976904,34.1684494004084,1,-2.15406605688153,0.01,99
"Phaeoacremonium_sicilianum",4,241.641742333333,278.752160737372,77.4810157625801,26,-0.478961433827267,0.26,99
"Phaeoacremonium_tuscanicum",3,235.815010666667,259.805269801068,66.8301628117263,16,-0.358973525202784,0.16,99
"Phaeoacremonium_viticola",18,195.831605143791,270.454037959736,31.4597140319108,1,-2.37199971812373,0.01,99
"Phaeomoniella_chlamydospora",4,214.071166333333,266.391865181814,65.3933153974732,7,-0.800092464045683,0.07,99
"Phakopsora_euvitis",38,124.713936874822,270.261212643484,25.0277944671728,1,-5.81542556454849,0.01,99
"Phalaenoides_glycinae",26,130.716693544615,273.916370697204,28.2232150464016,1,-5.07382581740439,0.01,99
"Phenacoccus_aceris",635,209.500155093995,273.234856719344,5.51715454428004,1,-11.5520964862996,0.01,99
"Phenacoccus_madeirensis",537,232.652916472262,273.623006373727,6.64155791377817,1,-6.16874691651343,0.01,99
"Phenacoccus_solani",484,231.777012775003,273.621201168746,6.87081480647725,1,-6.09013480530655,0.01,99
"Phenacoccus_solenopsis",763,218.350309743277,273.950635058021,5.24525977619147,1,-10.6001089911917,0.01,99
"Phialophora_parasitica",32,273.787347832661,272.803613412978,28.1045423135467,63,0.0350026842176744,0.63,99
"Philaenus_spumarius",264,198.637272171909,271.830903626835,9.49014994310618,1,-7.71258956852359,0.01,99
"Phlyctinus_callosus",34,202.853628393939,274.954194630493,27.9336381979944,1,-2.58113768516306,0.01,99
"Phomopsis_cotoneastri",216,288.350065200594,272.361478531863,9.60951692540473,92,1.66382834775617,0.92,99
"Phomopsis_theicola",46,241.560517963376,273.587418997868,22.1771817343427,5,-1.44413755625659,0.05,99
"Phomopsis_viticola",8,154.293131357143,269.917189762614,48.8190348377492,1,-2.36842163696496,0.01,99
"Phyllactinia_guttata",434,226.417956733505,273.540490008505,6.99606033696562,1,-6.73558131367384,0.01,99
"Phyllocnistis_vitegenella",1,NA,NA,NA,NA,NA,NA,99
"Phyllocoptes_vitis",1,NA,NA,NA,NA,NA,NA,99
"Phyllophaga",357,205.961812383149,273.233494037478,8.16163489926795,1,-8.24242722011041,0.01,99
"Phymatotrichopsis_omnivora",530,259.300624711862,273.655913872595,6.09389397919563,3,-2.35568410112515,0.03,99
"Phytonemus_pallidus",263,227.683012556324,272.195800624329,9.74946598306093,1,-4.56566422667082,0.01,99
"Phytophthora_cryptogea",373,370.157496784092,272.46248014944,7.09533880907065,100,13.7689008606269,1,99
"Phytoplasma_mali",27,189.79404211396,271.733080729939,28.853827488934,1,-2.83979789674019,0.01,99
"Pinnaspis_strachani",1451,245.369020333124,273.540013009746,3.69961912475674,1,-7.61456564220628,0.01,99
"Plagionotus_arcuatus",3,226.96938,268.458017447812,79.4772449346631,12,-0.522019069507495,0.12,99
"Planococcus_citri",1231,244.640527267847,272.756986651282,3.84313439417888,1,-7.31602293846996,0.01,99
"Planococcus_ficus",234,197.740443143355,273.463774206266,9.01026269819087,1,-8.40412023482013,0.01,99
"Planococcus_lilacinus",199,233.733338488156,272.500603687465,9.77544642909827,1,-3.96577951508299,0.01,99
"Planococcus_minor",506,236.849778878385,273.306825205414,6.84891011690236,1,-5.32304347768519,0.01,99
"Plasmopara_viticola",23,83.0300587747036,273.703542334192,33.9151197497872,1,-5.6220790304208,0.01,99
"Platynota_stultana",579,321.158907358006,273.180085559936,6.35975334401986,100,7.54413248482112,1,99
"Polychrosis_viteana",1,NA,NA,NA,NA,NA,NA,99
"Polygonum_aviculare",132,214.493148729431,273.067423283342,14.8861739432764,1,-3.93481056832385,0.01,99
"Polygonum_lapathifolium",170,107.535831022558,273.582091305686,11.3884244046661,1,-14.5802662759121,0.01,99
"Polyphagotarsonemus_latus",161,212.727885891573,272.750720374874,12.2111575330532,1,-4.91540906919189,0.01,99
"Potato_virus_X",11,202.113953745509,270.917354071469,45.8498830978608,1,-1.50062324431903,0.01,99
"Pratylenchus_brachyurus",388,265.819063632354,273.385316908421,8.49120914434452,21,-0.891069004124938,0.21,99
"Pratylenchus_crenatus",663,325.05245282522,272.554382161947,5.29505039617694,100,9.91455543108273,1,99
"Pratylenchus_hexincisus",19,186.931943239913,274.269738548002,36.9893087157171,1,-2.36116322095464,0.01,99
"Pratylenchus_neglectus",1688,274.570960899797,273.448970971629,3.32855130161558,62,0.337080557425404,0.62,99
"Pratylenchus_penetrans",1792,274.229273869135,273.144919282435,3.18333675167003,62,0.340634582920284,0.62,99
"Pratylenchus_pratensis",37,51.0195671891892,269.851573818972,25.7089438566409,1,-8.51190184435585,0.01,99
"Pratylenchus_scribneri",182,228.895532382604,273.059887712326,12.225120860384,1,-3.61259048757864,0.01,99
"Pratylenchus_sp.",1039,245.857149489031,273.336483891141,3.90048471813853,1,-7.04510756684228,0.01,99
"Pratylenchus_thornei",926,299.584904350659,273.170857897249,5.35062527003831,100,4.93662798651217,1,99
"Pratylenchus_vulnus",1504,297.945724553375,272.941456462727,3.65079031332312,100,6.84900143385324,1,99
"Proeulia_auraria",12,186.581831924242,265.382185757732,37.7555707532556,1,-2.0871185963119,0.01,99
"Proeulia_chrysopteris",30,160.216450066667,271.920834016985,25.2775984403299,1,-4.41910588199296,0.01,99
"Pseudaonidia_marquesi",33,93.1014687007576,272.785234636698,29.4379023774348,1,-6.10382369070134,0.01,99
"Pseudaonidia_trilobitiformis",748,225.730925462717,273.689507889091,5.54903814713466,1,-8.6426838588483,0.01,99
"Pseudaulacaspis_pentagona",1780,263.281150864386,273.593196086549,3.52405784646239,1,-2.92618500360757,0.01,99
"Pseudococcus_calceolariae",778,223.617206390344,272.531819468729,5.61207317620855,1,-8.71596138228392,0.01,99
"Pseudococcus_comstocki",414,335.458691318476,273.073462264174,8.13686677382934,100,7.66698420760082,1,99
"Pseudococcus_cribata",2,247.468474,271.699357202023,108.190772579971,53.5,-0.223964416042159,0.535,99
"Pseudococcus_cryptus",235,239.733966048307,270.825168836816,8.6128636522584,1,-3.60985661027586,0.01,99
"Pseudococcus_longispinus",911,312.285768202092,272.894190831625,4.93817923506009,100,7.97694362545501,1,99
"Pseudococcus_maritimus",6,174.251746,266.521937224245,54.2922973927712,1,-1.6995079533424,0.01,99
"Pseudococcus_meridionalis",28,112.180955100529,275.409025067054,34.7097657120094,1,-4.70265548090543,0.01,99
"Pseudococcus_viburni",2084,265.869380223943,273.513710266021,2.89768759226874,2,-2.63807943357078,0.02,99
"Pseudokermes_vitreus",121,116.945703906612,273.75240309642,13.0626302209103,1,-12.0042209369746,0.01,99
"Pseudomonas_fluorescens",66,221.160132441501,277.908241788554,21.1428440166992,1,-2.68403386518065,0.01,99
"Pseudomonas_syringae",218,233.05940588877,274.238486197364,10.3614705450054,1,-3.97425057859615,0.01,99
"Pseudomonas_syringae_pv. syringae",406,231.693927832467,274.52535462793,7.78655783666558,1,-5.50068819803494,0.01,99
"Pseudomonas_viridiflava",131,229.977681551625,273.232143946867,12.9213816444372,1,-3.34751062893208,0.01,99
"Pseudopezicula_tracheiphila",1,NA,NA,NA,NA,NA,NA,99
"Pseudotargionia_glandulosa",111,118.800496266339,274.242262580227,14.800147957786,1,-10.5027170510221,0.01,99
"Pulvinaria_vini",1,NA,NA,NA,NA,NA,NA,99
"Pulvinaria_vinifera",1,NA,NA,NA,NA,NA,NA,99
"Pulvinaria_vitis",595,200.288528444742,273.692043994953,6.01277515126293,1,-12.2079262409793,0.01,99
"Pyrrhalta_luteola",96,114.877884760965,272.950901534852,14.1145453961786,1,-11.1992991865458,0.01,99
"Raphanus_raphanistrum",61,202.68628280001,275.581047364203,18.8939045725401,1,-3.85811012669855,0.01,99
"Raspberry_bushy_dwarf_virus",7,183.452712,267.560330877334,51.6947009407575,1,-1.62700658571798,0.01,99
"Raspberry_ringspot_virus",63,210.307620118396,274.318389320291,17.5724687527654,1,-3.64267366768382,0.01,99
"Rastrococcus_iceryoides",560,236.796962404863,274.250260699329,6.6668942569184,1,-5.61780296059133,0.01,99
"Retithrips_syriacus",345,212.555694016845,272.233614920628,7.99211013773168,1,-7.46710441614617,0.01,99
"Rhipiphorothrips_cruentatus",11,224.611959672691,266.196332566988,41.8171881746789,2,-0.994432545789316,0.02,99
"Rhizobium_radiobacter",1191,283.691743058142,273.087355975314,3.71732119483834,99,2.85269594070931,0.99,99
"Rhizobium_rhizogenes",1185,283.940181237854,273.122578525383,3.69332462190529,99,2.92896071152564,0.99,99
"Rhizobium_vitis",31,72.5134937204301,273.218492601182,30.0104018089628,1,-6.6878477721951,0.01,99
"Rhizoecus_falcifer",421,273.456320469384,273.768868669515,6.76189926066137,50,-0.0462219545252746,0.5,99
"Rhizopus_stolonifer",173,248.876694819886,274.469281438621,11.9780661733328,3,-2.13662090761463,0.03,99
"Richardia_brasiliensis",90,204.754058673087,273.818909220112,16.4468020629544,1,-4.19928751392888,0.01,99
"Rosellinia_necatrix",1172,281.940879502569,273.022478070911,4.26003314699037,98,2.09350517330086,0.98,99
"Rotylenchulus_macrodoratus",17,234.295055691176,272.81056758345,36.7111585280108,5,-1.04914999789195,0.05,99
"Rotylenchulus_parvus",75,291.532017470991,273.498800483232,16.9531539022101,86,1.06370868168713,0.86,99
"Rotylenchulus_reniformis",617,237.774846332559,273.293675879568,5.73783778724917,1,-6.19028122857367,0.01,99
"Rotylenchus_robustus",361,365.400656114239,273.898058473823,8.2193597673052,100,11.1325699605453,1,99
"Rotylenchus_vitis",1,NA,NA,NA,NA,NA,NA,99
"Rumex_crispus",20,226.780596068478,273.913508760702,31.9551466930685,1,-1.47497093801317,0.01,99
"Russellaspis_pustulans_pustulans",1491,227.632567145402,273.351427311136,3.59525564379606,1,-12.7164420823944,0.01,99
"Saharaspis_ceardi",8,221.852465964286,281.795082221381,59.9875791305383,2,-0.99925046361106,0.02,99
"Saissetia_coffeae",1378,271.670630252966,273.398270182208,4.00654924794506,33,-0.431203966887077,0.33,99
"Saissetia_oleae_oleae",1153,246.772765306423,273.247895515064,4.27252418700539,1,-6.19660159892437,0.01,99
"Scaphoideus_titanus",1,NA,NA,NA,NA,NA,NA,99
"Schistocerca_nitens",24,209.087243365925,274.0416733319,30.9004182396182,1,-2.10205666027832,0.01,99
"Scirtothrips_aurantii",156,172.047303653541,272.886195924968,12.675731732572,1,-7.95527188480232,0.01,99
"Scirtothrips_citri",47,114.446603374653,269.578111820045,20.9642653251127,1,-7.39980657750799,0.01,99
"Scirtothrips_dorsalis",547,214.828069114978,272.993547075225,6.74491549314731,1,-8.62360366402553,0.01,99
"Scirtothrips_mangiferae",2,242.574508,262.272311222224,84.3364099945123,36,-0.233562268343007,0.36,99
"Scutellonema_brachyurum",658,346.472717323683,272.425795780582,5.53874070989596,100,13.3689091837794,1,99
"Scutellonema_brachyurus",212,233.474479457114,272.628196123027,10.8060286516514,1,-3.62332156688563,0.01,99
"Scutellonema_clathricaudatum",72,232.95584916503,274.941823113226,20.5954314152899,1,-2.03860618899326,0.01,99
"Selenaspidus_articulatus",426,246.015354513695,272.27953400963,7.77955427909132,1,-3.37605196309565,0.01,99
"Senecio_inaequidens",1,NA,NA,NA,NA,NA,NA,99
"Senecio_vulgaris",265,274.506295106353,272.907733304164,8.90134838893039,58,0.179586477502307,0.58,99
"Setaria_faberi",8,236.286421464286,275.743039066464,52.4592273895129,15,-0.752138747854801,0.15,99
"Setaria_verticillata",31,226.19863541074,277.46117302761,28.5456534104942,1,-1.79580887078326,0.01,99
"Setaria_viridis",32,233.775899929472,275.9654702084,28.4094754292637,1,-1.48505277346552,0.01,99
"Sinoxylon_perforans",1,NA,NA,NA,NA,NA,NA,99
"Solanum_elaeagnifolium",49,137.069552486395,271.146762803693,22.0313615377768,1,-6.08574327498545,0.01,99
"Sonchus_arvensis",65,115.421535672125,274.027235736541,19.9703003251544,1,-7.94207886120961,0.01,99
"Sonchus_oleraceus",17,238.935314058447,277.693496584763,34.4678679396622,7,-1.12447287410303,0.07,99
