"","ntaxa","mntd.obs","mntd.rand.mean","mntd.rand.sd","mntd.obs.rank","mntd.obs.z","mntd.obs.p","runs"
"Lasiodiplodia_theobromae",583,45.2493538210926,54.1073307583694,2.19011649650954,1,-4.04452318011122,0.001,999
"Lecanodiaspis_rugosa",11,74.3802051829455,203.417141982967,35.7813677643743,1,-3.60626060048204,0.001,999
"Lepidosaphes_buzenensis",4,71.830203,237.881010070905,52.333732399796,1,-3.17292116301554,0.001,999
"Lepidosaphes_gloverii",52,94.2524789111346,133.193417180015,14.1594810310021,4,-2.75016705651989,0.004,999
"Lepidosaphes_laterochitinosa",47,104.000164987362,137.512957290555,14.850782399523,13,-2.25663479550209,0.013,999
"Lepidosaphes_malicola",45,99.4011619555556,139.587877654821,15.4643400636442,5,-2.59866994219444,0.005,999
"Lepidosaphes_ulmi",267,48.5603888082225,73.1378198592559,4.03311296739238,1,-6.09391089457234,0.001,999
"Lepidosaphes_ussuriensis",20,127.57280715,176.265987373046,25.3275712517507,21,-1.92253650138999,0.021,999
"Leucaspis_vitis",2,61.095896,279.031101603829,122.631438194707,7,-1.77715607687651,0.007,999
"Limothrips_cerealium",14,147.031087500021,194.298241804692,31.0514410124655,62,-1.52222095862462,0.062,999
"Lobesia_botrana",34,108.158436826765,153.18951901086,18.6059747167541,3,-2.42024848843563,0.003,999
"Longidorus",74,75.8847559054595,118.267036371029,10.4293901918604,1,-4.06373524107348,0.001,999
"Longidorus_africanus",38,76.0648666579026,147.821862277758,17.2072230504349,1,-4.17016711002891,0.001,999
"Longidorus_carniolensis",1,NA,NA,NA,NA,NA,NA,999
"Longidorus_crataegi",1,NA,NA,NA,NA,NA,NA,999
"Longidorus_elongatus",58,76.3755801502707,128.028967376655,12.4981863439922,1,-4.13287062656205,0.001,999
"Longidorus_euonymus",2,242.574508,271.29108863062,113.678953832716,322.5,-0.252611232443941,0.3225,999
"Longidorus_goodeyi",2,242.574508,273.129864259231,116.305089394083,301,-0.262717275902679,0.301,999
"Longidorus_henanus",1,NA,NA,NA,NA,NA,NA,999
"Longidorus_magnus",10,101.3287727,204.108450575817,36.2771215338842,4,-2.83318172804359,0.004,999
"Longidorus_orientalis",2,271.51613,273.947611884866,117.24260521399,805,-0.020738893343663,0.805,999
"Longidorus_vineacola",3,252.221715,251.028930050048,63.6542780411209,663,0.0187384883885025,0.663,999
"Lopholeucaspis_japonica",106,58.0804140321142,103.433454430974,8.51084637359381,1,-5.32885196231186,0.001,999
"Lycorma_delicatula",11,91.4281952727273,201.718185331812,34.0491722260566,1,-3.2391386588448,0.001,999
"Lygus_spinolae",6,219.892623,226.19895344898,44.918471725511,424,-0.140395035866694,0.424,999
"Maconellicoccus_hirsutus",349,48.5858163714988,65.8832371293719,3.25448820843211,1,-5.31494344120128,0.001,999
"Macrosiphum_euphorbiae",30,89.0092743,158.580463391811,20.6585493212365,1,-3.36767059535462,0.001,999
"Mamestra_brassicae",30,69.9509555666667,158.798084920356,20.307929004982,1,-4.37499704336632,0.001,999
"Margarodes_capensis",1,NA,NA,NA,NA,NA,NA,999
"Margarodes_greeni",1,NA,NA,NA,NA,NA,NA,999
"Margarodes_prieskaensis",1,NA,NA,NA,NA,NA,NA,999
"Margarodes_vitis",3,244.20583,247.014628563544,59.6327711826667,567.5,-0.0471015937686286,0.5675,999
"Margarodes_vredendalensis",1,NA,NA,NA,NA,NA,NA,999
"Melanaspis_arnaldoi",3,121.588766666667,246.763550982655,60.1927030849543,21,-2.07956742097659,0.021,999
"Melittia_cucurbitae",4,67.025672,237.059636099479,52.2637219281255,1,-3.25338414155262,0.001,999
"Meloidodera_sp.",16,183.4905805,188.190646621219,29.3234504867928,467,-0.160283528820577,0.467,999
"Meloidogyne_arenaria",508,36.0721267172392,57.0109361789926,2.37294569488916,1,-8.82397330324555,0.001,999
"Meloidogyne_chitwoodi",133,47.3615536165391,95.3813646298334,7.01660461076264,1,-6.8437390557304,0.001,999
"Meloidogyne_ethiopica",73,50.4004566712274,118.645240660932,10.3204817505205,1,-6.61255798318354,0.001,999
"Meloidogyne_hapla",686,31.3637807837716,51.1033322499008,1.91729852191748,1,-10.2955023646436,0.001,999
"Meloidogyne_hispanica",22,101.35065836365,172.913808249966,24.949306809258,1,-2.86834221220772,0.001,999
"Meloidogyne_incognita",972,32.7301210684777,44.8750995049821,1.48137121918012,1,-8.19847063265218,0.001,999
"Meloidogyne_javanica",884,32.7709803101599,46.4619726867111,1.54437937720693,1,-8.86504480609672,0.001,999
"Meloidogyne_luci",22,116.913184318209,171.357590861974,23.5891289635738,8,-2.30802954309323,0.008,999
"Meloidogyne_sp.",1624,30.2034829799514,37.3038731856341,0.989616887377867,1,-7.17488787453521,0.001,999
"Meloidogyne_thamesi",9,192.737674111111,208.669983482921,37.328783861854,343,-0.426810298207723,0.343,999
"Melolontha_melolontha",30,81.5626181333334,157.288879230987,19.6349319390511,1,-3.85671115808887,0.001,999
"Merlinius_brevidens",131,88.0059718625947,96.0441943289929,6.98772158566314,125,-1.15033525132004,0.125,999
"Merlinius_nanus",5,158.8462044,231.403421449253,51.0616528077079,69,-1.42097274685751,0.069,999
"Merophyas_divulsana",2,242.574508,272.284216624632,116.813419852593,303,-0.254334721662314,0.303,999
"Mesocriconema_rusticum",37,55.9775351351352,148.542943717383,18.3275476167043,1,-5.05061618270636,0.001,999
"Mesocriconema_xenoplax",111,66.9392852432433,101.228267306944,8.02721833740516,1,-4.2715895622175,0.001,999
"Metcalfa_pruinosa",31,108.840299903226,157.806238574049,20.02158174326,4,-2.44565785554413,0.004,999
"Monilinia_fructigena",57,54.4108924561404,128.774968116599,12.9055753419048,1,-5.76216663653859,0.001,999
"Mucor_circinelloides",23,125.440865608696,170.915838621355,24.0184567440057,30,-1.89333450926271,0.03,999
"Murgantia_histrionica",27,77.5887287777222,164.01583408061,21.0924484200671,1,-4.09753782878342,0.001,999
"Naupactus_xanthographus",20,100.55103245,177.219012639859,25.6701014091273,1,-2.98666448441059,0.001,999
"Neofusicoccum_australe",70,84.8957457857143,119.914807130363,11.0404465951271,1,-3.17188811547761,0.001,999
"Neofusicoccum_macroclavatum",3,117.855933333333,246.885320965634,62.2942401090701,22,-2.07128921400092,0.022,999
"Neofusicoccum_mediterraneam",5,234.3584444,232.58253004292,50.3328251768865,559,0.035283422912165,0.559,999
"Neofusicoccum_vitifusiforme",20,99.66233605,178.206777017305,24.9962768145174,1,-3.14224560522102,0.001,999
"Neonectria_macrodidyma",39,118.579004949036,146.573490298183,16.8598533921539,47,-1.66042282207359,0.047,999
"Neonectria_radicicola",104,74.2705667692366,104.440878530626,8.68273396797721,1,-3.47474791611269,0.001,999
"Neopulvinaria_innumerabilis_innumerabilis",73,79.4011691604932,118.659455927844,10.957874125421,1,-3.58265538716821,0.001,999
"Neoselenaspidus_silvaticus",27,145.942209704037,163.019301670348,22.0456601489443,224,-0.774623751383963,0.224,999
"Nipaecoccus_viridis",182,57.9026566508154,84.5761530571344,5.39278054666689,1,-4.94614905529673,0.001,999
"Noctua_fimbriata",1,NA,NA,NA,NA,NA,NA,999
"Noctua_pronuba",22,136.360905727286,172.584386456896,24.3031863409053,70,-1.49048277956214,0.07,999
"Nysius_niger",3,252.221715333533,249.304990765753,65.2390173622109,668,0.0447082847920036,0.668,999
"Oceanaspidiotus_spinosus",64,108.330045430625,124.771637085463,11.7083157885236,70,-1.40426616020672,0.07,999
"Oides_scutellata",1,NA,NA,NA,NA,NA,NA,999
"Oligonychus_coffeae",19,146.824576210842,179.253290613207,26.536783254128,100,-1.22202883792708,0.1,999
"Oligonychus_fileno",1,NA,NA,NA,NA,NA,NA,999
"Oregmopyga_peruviana",1,NA,NA,NA,NA,NA,NA,999
"Orgyia_postica",27,126.738318,164.550318358933,21.7181368784633,34,-1.74103333865759,0.034,999
"Orthotydeus_californicus",2,242.574508,276.930814294496,121.603639844634,291,-0.282526956745628,0.291,999
"Orthotydeus_kochi",1,NA,NA,NA,NA,NA,NA,999
"Otiorhynchus_ligustici",4,166.420746,235.908303578426,51.1450871913112,84,-1.3586360175417,0.084,999
"Otiorhynchus_rugosostriatus",11,151.584193,202.267926843231,35.6365731459491,70,-1.42223927187544,0.07,999
"Otiorhynchus_sulcatus",60,86.6433976000167,126.813060973878,12.7326424208138,1,-3.15485678826548,0.001,999
"Panonychus_citri",17,107.009974411741,183.57083564772,27.5888765093505,1,-2.77506266737721,0.001,999
"Panonychus_ulmi",17,129.894394882353,184.364221197386,27.7771007719898,28,-1.96096154030444,0.028,999
"Pantoea_agglomerans",30,95.1943279999933,157.793624729856,20.2555783826164,1,-3.09047194542643,0.001,999
"Paracoccus_marginatus",173,53.095250952185,86.4347982888008,5.64700985275785,1,-5.90392937252158,0.001,999
"Paradiaspis_lizeriana",4,251.11046575,237.088270290714,54.2988016896336,808,0.258241342772818,0.808,999
"Paralongidorus_maximus",88,88.3405946136716,110.523623230974,9.50084169883475,8,-2.33484877661139,0.008,999
"Paranthrene_asilipennis",1,NA,NA,NA,NA,NA,NA,999
"Paranthrene_regalis",1,NA,NA,NA,NA,NA,NA,999
"Paranthrene_simulans",1,NA,NA,NA,NA,NA,NA,999
"Paraputo_leveri",11,158.745228363636,201.699908021428,33.898065270119,100,-1.26717201455318,0.1,999
"Parasaissetia_nigra",376,53.3639886228577,64.1250054552411,3.0061485806996,1,-3.57966898292134,0.001,999
"Paratrichodorus_divergens",9,234.462330111111,210.916577185642,36.6433490424151,769,0.642565528009318,0.769,999
"Paratrichodorus_hispanus",5,241.2302278,230.208821897133,48.4827547888938,698,0.227326313260391,0.698,999
"Paratrichodorus_minor",149,61.7690389530671,91.5936001052297,5.99911421730618,1,-4.97149413593843,0.001,999
"Paratrichodorus_pachydermus",3,392.274285333333,244.27687251083,56.7268574511158,961,2.60894785067266,0.961,999
"Paratrichodorus_porosus",82,85.6490365060084,113.889450975566,10.1288551435998,3,-2.78811514916387,0.003,999
"Paratylenchus_baldaccii",1,NA,NA,NA,NA,NA,NA,999
"Paratylenchus_hamatus",70,97.7060057571586,120.09410191604,11.03963886783,18,-2.02797359831413,0.018,999
"Paratylenchus_sp.",170,76.7227873900051,86.9800211940472,5.71631126546022,37,-1.79437985926687,0.037,999
"Parlatoria_cinerea",20,96.6021559,178.044338472732,26.10801344461,2,-3.1194323821503,0.002,999
"Parlatoria_oleae",166,64.4395039864597,87.4522874016533,5.64337488959178,1,-4.07784063001674,0.001,999
"Parlatoria_proteus",172,59.7247148433314,86.5155504604061,5.88336269289712,1,-4.55366038361341,0.001,999
"Parlatoria_theae",88,63.7103895798023,110.844079325215,9.32876657490688,1,-5.05251035782119,0.001,999
"Parthenolecanium_corni",55,97.1100325474546,130.948673178818,13.3205122318254,5,-2.54034079489195,0.005,999
"Parthenolecanium_corni_apuliae",1,NA,NA,NA,NA,NA,NA,999
"Parthenolecanium_corni_corni",189,60.1399274555577,83.3528398416062,5.40583752042213,1,-4.29404551993192,0.001,999
"Parthenolecanium_persicae",96,82.0902744687458,107.353929118814,8.72562570299822,3,-2.89534017501886,0.003,999
"Peach_rosette_mosaic_virus",8,62.64496775,213.052019977514,40.7977053225774,1,-3.68665470369676,0.001,999
"Peliococcus_turanicus",56,52.8970191785572,129.832439633735,13.0686992398864,1,-5.88699908406847,0.001,999
"Pemphigus_saliciradicis",1,NA,NA,NA,NA,NA,NA,999
"Penicillium_expansum",91,68.4151732504857,109.631911507023,9.35953909493294,1,-4.40371452466618,0.001,999
"Penicillium_notatum",49,85.9899621020408,135.788007616024,14.7093247699866,1,-3.38547460829693,0.001,999
"Penicillium_viridicatum",15,149.755078466667,188.920697464579,29.3589085169851,86,-1.33402844234669,0.086,999
"Penicillium_viticola",1,NA,NA,NA,NA,NA,NA,999
"Peribatodes_rhomboidaria",1,NA,NA,NA,NA,NA,NA,999
"Peridroma_saucia",117,70.981247598288,99.8608507879679,7.35442158894258,1,-3.9268354200826,0.001,999
"Perissopneumon_ferox",4,236.9261245,239.817043363266,51.7464675528736,491,-0.0558669799114741,0.491,999
"Pestalotiopsis_mangiferae",27,125.06631157037,163.848059178534,21.3011902319003,30,-1.82063758813274,0.03,999
"Phaeoacremonium_aleophilum",36,110.642760472222,150.435929788624,17.3386422367619,7,-2.29505683161459,0.007,999
"Phaeoacremonium_alvesii",9,164.694990222222,210.675816206736,37.9849277785374,99,-1.21050186675607,0.099,999
"Phaeoacremonium_fraxinopennsylvanicum",15,100.420905466667,189.937049192722,29.2693988388916,2,-3.05835265762653,0.002,999
"Phaeoacremonium_hispanicum",1,NA,NA,NA,NA,NA,NA,999
"Phaeoacremonium_iranianum",15,131.731024933333,188.905423969662,30.1853317748768,26,-1.89411199660606,0.026,999
"Phaeoacremonium_italicum",14,141.160061285714,192.294751939184,30.8700614741869,43,-1.65644926545508,0.043,999
"Phaeoacremonium_parasiticum",32,109.86158959375,155.276040581974,19.1194441126452,9,-2.37530185086226,0.009,999
"Phaeoacremonium_scolyti",18,116.615060611111,182.363462354375,27.4474893092308,6,-2.39542498778395,0.006,999
"Phaeoacremonium_sicilianum",4,233.6587535,240.08228604539,53.0494598216815,427,-0.121085729562212,0.427,999
"Phaeoacremonium_tuscanicum",3,229.055513333333,249.588378917252,60.7366537428089,233,-0.338063826678137,0.233,999
"Phaeoacremonium_viticola",18,80.0163089444445,181.217024596212,25.6593938774878,2,-3.94400257991114,0.002,999
"Phaeomoniella_chlamydospora",4,147.276551,239.499452121394,54.3369795012275,38,-1.69724011102441,0.038,999
"Phakopsora_euvitis",18,40.2838968888889,181.727068835139,26.974174277244,1,-5.24365159402024,0.001,999
"Phalaenoides_glycinae",5,109.960462,229.986587181082,48.1225389829544,9,-2.49417690167173,0.009,999
"Phenacoccus_aceris",109,58.2334258597798,102.442608440406,8.12590801044054,1,-5.4405221575022,0.001,999
"Phenacoccus_madeirensis",162,64.0223321857068,88.5090853898953,5.79099188549491,1,-4.22842125984015,0.001,999
"Phenacoccus_solani",104,57.1072342263981,104.221678798172,8.34381736578352,1,-5.64662941509023,0.001,999
"Phenacoccus_solenopsis",255,49.1353114983871,74.5086244270526,4.24980746640711,1,-5.97046175132182,0.001,999
"Phialophora_parasitica",32,109.86158959375,154.988117209506,19.729048509171,9,-2.28731393684695,0.009,999
"Philaenus_spumarius",19,81.8172793157895,178.629054749527,26.6184133952354,1,-3.63702276301209,0.001,999
"Phlyctinus_callosus",16,141.22642325,187.010170165171,28.2761686737679,38,-1.6191637361976,0.038,999
"Phomopsis_cotoneastri",216,49.2528166148278,79.2481009865979,4.79694116531951,1,-6.2530023483772,0.001,999
"Phomopsis_theicola",46,113.811233108741,139.175836451001,14.6758699879599,39,-1.72832025379541,0.039,999
"Phomopsis_viticola",8,108.1316685,215.298565473616,40.8959244775468,4,-2.62047865020031,0.004,999
"Phyllactinia_guttata",434,38.769691383694,60.5916469106042,2.55320067240927,1,-8.54690184078573,0.001,999
"Phyllocnistis_vitegenella",1,NA,NA,NA,NA,NA,NA,999
"Phyllocoptes_vitis",1,NA,NA,NA,NA,NA,NA,999
"Phyllophaga",57,74.6103643157333,129.778832522569,13.1191460009515,1,-4.20518745677758,0.001,999
"Phymatotrichopsis_omnivora",412,47.9207481079833,61.8122750661721,2.83809782998547,1,-4.89466106891036,0.001,999
"Phytonemus_pallidus",55,95.9953088363727,130.381901610067,12.7991091661157,2,-2.68663954087753,0.002,999
"Phytophthora_cryptogea",125,67.3106253680096,97.6272485576777,6.84134055839396,1,-4.43138635343496,0.001,999
"Phytoplasma_mali",13,124.972080307692,196.190400896767,32.95944583176,9,-2.16078634794423,0.009,999
"Pinnaspis_strachani",341,44.4005555900653,66.8141518043738,3.25231327714292,1,-6.89158586653693,0.001,999
"Plagionotus_arcuatus",3,211.364252333333,246.960473843849,56.095302527159,144,-0.634566887187779,0.144,999
"Planococcus_citri",268,67.8419088520511,73.1184855044396,4.02463699207741,80,-1.31106896417629,0.08,999
"Planococcus_ficus",36,120.021522777778,150.400999164319,17.5491944608703,42,-1.73110375261262,0.042,999
"Planococcus_lilacinus",81,89.8485481410469,114.24682184004,10.6147113136291,7,-2.29853389113526,0.007,999
"Planococcus_minor",233,65.8726770721326,77.2134470789386,4.55512944126303,6,-2.48967019555462,0.006,999
"Plasmopara_viticola",6,67.323415,225.433666251917,44.8741799643373,1,-3.52341260336281,0.001,999
"Platynota_stultana",52,111.76846425,133.874483426596,13.6864836363976,47,-1.61517156370304,0.047,999
"Polychrosis_viteana",1,NA,NA,NA,NA,NA,NA,999
"Polyphagotarsonemus_latus",31,104.33778838729,156.913943311977,19.7676455188438,4,-2.65970749397383,0.004,999
"Potato_virus_X",11,115.744426363691,201.395299026977,33.643202928836,2,-2.545859644947,0.002,999
"Pratylenchus_brachyurus",167,55.3755173892563,87.662649489227,5.72708503975228,1,-5.6376205130293,0.001,999
"Pratylenchus_crenatus",85,83.8043683176506,112.738123831239,10.2528738217316,5,-2.82201419979066,0.005,999
"Pratylenchus_hexincisus",9,123.131952777811,211.630744686865,38.4799467863468,6,-2.29986783506818,0.006,999
"Pratylenchus_neglectus",235,63.7887833787834,76.9987760426321,4.43606989647014,3,-2.97785945040228,0.003,999
"Pratylenchus_penetrans",621,41.4807721362354,52.8909877180122,2.01917656136425,1,-5.65092513458433,0.001,999
"Pratylenchus_pratensis",3,238.962973666667,246.655186778163,60.1111675289716,407,-0.127966456612054,0.407,999
"Pratylenchus_scribneri",46,74.6262504565283,139.735550730202,15.0035180024931,1,-4.33960223614582,0.001,999
"Pratylenchus_sp.",175,74.6168841869998,86.0126372353466,5.56502821634777,18,-2.04774398355623,0.018,999
"Pratylenchus_thornei",178,53.4115177752775,85.3948923482619,5.58731653561519,1,-5.72428183889583,0.001,999
"Pratylenchus_vulnus",235,63.5115912321179,76.6821304138612,4.56170393758511,2,-2.88719727583099,0.002,999
"Proeulia_auraria",12,114.441054,197.19907341084,32.8229684744112,7,-2.52134475513262,0.007,999
"Proeulia_chrysopteris",13,120.387536923077,196.05068498314,30.6901799855163,5,-2.46538626022302,0.005,999
"Pseudaonidia_marquesi",4,153.0586935,236.462579948005,53.9784136608643,62,-1.54513407844875,0.062,999
"Pseudaonidia_trilobitiformis",142,63.7527868637423,93.3126405407788,6.67158050919192,1,-4.43071227819402,0.001,999
"Pseudaulacaspis_pentagona",323,52.4414640694297,67.842949506445,3.45534744248529,1,-4.45728995227687,0.001,999
"Pseudococcus_calceolariae",94,104.024139127663,107.966967086367,8.68862092379748,332,-0.453792148752241,0.332,999
"Pseudococcus_comstocki",93,92.6434312795699,108.347494727148,9.23343931696289,33,-1.70078157320293,0.033,999
"Pseudococcus_cribata",2,247.468474,273.717610039033,117.018173605048,601.5,-0.224316746966394,0.6015,999
"Pseudococcus_cryptus",85,96.2118635105748,112.251815538267,9.58732672994478,46,-1.67303696635195,0.046,999
"Pseudococcus_longispinus",213,73.5273720855803,79.887263919613,4.85297665206762,98,-1.31051358578515,0.098,999
"Pseudococcus_maritimus",6,95.424844,223.996234282671,44.9315330941149,2,-2.8614957342622,0.002,999
"Pseudococcus_meridionalis",8,193.5414955,213.610045981744,39.0461606756409,313,-0.513969879099115,0.313,999
"Pseudococcus_viburni",297,55.3889129391879,70.0604474774278,3.77312115023557,1,-3.88843452252357,0.001,999
"Pseudokermes_vitreus",16,104.6784535625,185.733557665413,28.8254355591597,3,-2.81192989908375,0.003,999
"Pseudomonas_fluorescens",38,93.9320551315948,147.087968092091,17.2144016296628,1,-3.08787456596235,0.001,999
"Pseudomonas_syringae",57,90.9568561052737,129.18140947139,13.0272010464379,2,-2.9342107510169,0.002,999
"Pseudomonas_syringae_pv. syringae",121,60.3485039504116,98.8225745024532,7.3303299867053,1,-5.24861372159512,0.001,999
"Pseudomonas_viridiflava",69,68.978107260871,120.823614870697,11.6713046446611,1,-4.44213472172044,0.001,999
"Pseudopezicula_tracheiphila",1,NA,NA,NA,NA,NA,NA,999
"Pseudotargionia_glandulosa",10,34.6949994,206.746941043792,37.6587707724406,1,-4.56870838093586,0.001,999
"Pulvinaria_vini",1,NA,NA,NA,NA,NA,NA,999
"Pulvinaria_vinifera",1,NA,NA,NA,NA,NA,NA,999
"Pulvinaria_vitis",65,48.5879010514154,122.937260521058,11.6270770398514,1,-6.39450131918906,0.001,999
"Pyrrhalta_luteola",10,52.2548713,206.611994439807,36.7293604627008,1,-4.20255406561076,0.001,999
"Raspberry_bushy_dwarf_virus",7,159.464189571429,219.772557119696,40.8192070448888,54,-1.47745073739298,0.054,999
"Raspberry_ringspot_virus",14,178.806909857143,194.475884974036,32.2047815077528,303,-0.486541885499867,0.303,999
"Rastrococcus_iceryoides",107,71.174398302352,103.059470608779,7.96079547226775,1,-4.00526208938565,0.001,999
"Retithrips_syriacus",45,110.893761155818,139.30410685454,15.4374035569853,32,-1.84035777738458,0.032,999
"Rhipiphorothrips_cruentatus",11,145.214296545382,202.678061580324,35.5907854908665,39,-1.61456860932977,0.039,999
"Rhizobium_radiobacter",314,49.7962218232761,68.8147372087495,3.37227945427551,1,-5.63966173128416,0.001,999
"Rhizobium_rhizogenes",316,51.1573321015465,68.5805681374323,3.3845207092761,1,-5.14791828223511,0.001,999
"Rhizobium_vitis",2,61.095896,276.114876813818,119.386970285523,5,-1.80102552480881,0.005,999
"Rhizoecus_falcifer",68,112.420940897057,121.336811232664,11.6197785080611,230,-0.767301229487421,0.23,999
"Rhizopus_stolonifer",142,59.5690796136964,92.9760504526482,6.56149510838036,1,-5.09136565480088,0.001,999
"Rosellinia_necatrix",284,58.7582305687405,71.5639021606919,3.90823475665896,2,-3.27658710115424,0.002,999
"Rotylenchulus_macrodoratus",17,140.744569058824,184.341410269888,27.9538086654426,52,-1.55960290538012,0.052,999
"Rotylenchulus_parvus",25,133.19831216,167.117914585651,23.744937263241,71,-1.42849829627309,0.071,999
"Rotylenchulus_reniformis",365,38.3325478985992,64.5646521825719,3.10965691590459,1,-8.43569081521713,0.001,999
"Rotylenchus_robustus",54,118.02473597037,131.807811627005,13.7789588815367,161,-1.00029877258024,0.161,999
"Rotylenchus_vitis",1,NA,NA,NA,NA,NA,NA,999
"Russellaspis_pustulans_pustulans",193,69.0132910001783,82.7878944743479,5.0062084562052,3,-2.75150417619866,0.003,999
"Saharaspis_ceardi",8,137.98007125,214.749913205789,40.3204739204309,19,-1.90399155791888,0.019,999
"Saissetia_coffeae",375,54.6770759259147,64.2136618668779,2.95145079019538,3,-3.23115193810564,0.003,999
"Saissetia_oleae_oleae",274,59.428707508873,72.5574680413249,3.95313936328714,1,-3.32109731682595,0.001,999
"Scaphoideus_titanus",1,NA,NA,NA,NA,NA,NA,999
"Schistocerca_nitens",9,185.362689111,210.675711268662,37.1876148121358,256,-0.680684208587685,0.256,999
"Scirtothrips_aurantii",18,134.533959851403,182.827245405806,27.8263639920389,31,-1.73552267081028,0.031,999
"Scirtothrips_citri",8,109.30790375,215.810377694928,39.2610722619401,3,-2.71267359267139,0.003,999
"Scirtothrips_dorsalis",70,81.1891426429429,120.527820044424,11.4834438856772,1,-3.42568638756064,0.001,999
"Scirtothrips_mangiferae",2,242.574508,275.88968329028,121.127703549427,299,-0.275041747792116,0.299,999
"Scutellonema_brachyurum",107,92.5388492616785,103.769912456104,8.34788861002554,92,-1.34537770196617,0.092,999
"Scutellonema_brachyurus",49,122.269617877551,136.405513195478,14.3350984840371,166,-0.986103816005748,0.166,999
"Scutellonema_clathricaudatum",32,102.164095281263,156.168626017032,19.1121764474751,4,-2.82566095411413,0.004,999
"Selenaspidus_articulatus",130,70.7902857938759,96.2122777748086,7.00547455843509,1,-3.62887507032951,0.001,999
"Sinoxylon_perforans",1,NA,NA,NA,NA,NA,NA,999
"Sowbane_mosaic_virus",11,113.959569636309,202.809716052249,35.9218082039918,6,-2.4734319027422,0.006,999
"Sparganothis_pilleriana",2,650.100056,275.836442447445,117.165000467819,953.5,3.19432946748761,0.9535,999
"Sphaeraspis_vitis",1,NA,NA,NA,NA,NA,NA,999
"Spodoptera_eridania",146,56.6210188561815,92.1286903467282,6.36742556305312,1,-5.57645647191848,0.001,999
"Spodoptera_frugiperda",171,47.2260440955623,86.9431310145489,5.65171342988674,1,-7.02744175048919,0.001,999
"Spodoptera_littoralis",109,77.0043620672886,102.69985184567,8.27101308746237,2,-3.10669195014723,0.002,999
"Spodoptera_litura",69,92.4083122174754,121.045346495248,11.376022181185,7,-2.51731526377791,0.007,999
"Stelidota_geminata",3,229.055512333333,245.900277124108,59.9646998471658,254,-0.280911350072753,0.254,999
"Stereum_hirsutum",152,43.5902545355263,90.5759477492272,6.01774415948371,1,-7.80785822203049,0.001,999
"Strawberry_latent_ringspot_virus",30,132.4426462572,158.300372188997,20.4752515072077,99,-1.26287708469389,0.099,999
"Taraxacum_officinale_complex",23,86.6243676956653,169.823079651678,23.6334370180977,1,-3.52038139405206,0.001,999
"Targionia_vitis",24,36.9707907083334,169.191185500998,24.0247111073656,1,-5.50351653352987,0.001,999
"Tenuipalpus_granati",1,NA,NA,NA,NA,NA,NA,999
"Tetranychus_cinnabarinus",50,86.568508760132,135.399478061411,14.0651615096627,1,-3.47176740684648,0.001,999
"Tetranychus_kanzawai",14,140.294958142857,191.258319665259,30.4353533356165,40,-1.67447904942712,0.04,999
"Tetranychus_mcdanieli",3,95.1858946666667,246.94259979219,60.6173724414749,7,-2.50351836467412,0.007,999
"Tetranychus_pacificus",29,114.311992896552,159.603542417931,20.4848407273918,11,-2.21097884646064,0.011,999
"Tetranychus_urticae",100,83.372724357214,105.864255698775,8.83226801296661,5,-2.54651821123877,0.005,999
"Theretra_clotho",16,108.37636325,188.016241548535,30.1880211841616,4,-2.63812847528803,0.004,999
"Theretra_japonica",5,158.191291,229.467829087957,47.6389413235045,60,-1.49618224309259,0.06,999
"Theretra_oldenlandiae",20,120.94700939999,176.891054945598,26.0204937977141,11,-2.14999938050838,0.011,999
"Thrips_hawaiiensis",28,117.315381654599,161.979663684204,21.1711095383365,11,-2.10968073962906,0.011,999
"Thrips_imaginis",21,100.553489047619,176.809293652588,24.7795962363471,1,-3.07736267684281,0.001,999
"Thrips_tabaci",34,89.8472965588176,152.831537398298,18.0253062883381,1,-3.49421196133735,0.001,999
"Tobacco_necrosis_virus",24,124.423577916667,169.179058280858,23.373196357733,24,-1.9148207065562,0.024,999
"Tobacco_ringspot_virus",22,99.5171407727273,172.903726620225,25.8101616483153,2,-2.84332143469111,0.002,999
"Tomato_black_ring_virus",27,97.7186648148037,162.191117837647,21.503375222352,2,-2.9982480590222,0.002,999
"Tomato_ringspot_virus",31,111.056612806452,157.458731502554,20.1524393060728,11,-2.30255593337129,0.011,999
"Tomato_spotted_wilt_virus",135,63.6161061407341,94.708994057579,6.84662034862127,1,-4.54134833445325,0.001,999
"Trametes_versicolor",305,40.7212403370492,69.5275929392476,3.56019038963078,1,-8.09123935790014,0.001,999
"Trichoderma_harzianum",92,71.0208041115174,109.046644195497,8.96693603693102,1,-4.2406726140754,0.001,999
"Trichodorus",126,64.2499056803592,97.3962686583779,7.43891917764862,1,-4.45580361695716,0.001,999
"Trichodorus_andalusicus",2,247.468474,275.541895442116,121.345487512597,583.5,-0.231351177679361,0.5835,999
"Trichodorus_onubensis",3,378.416357333333,247.217848020028,61.8804371405375,920,2.1201936407679,0.92,999
"Trichodorus_paragiennensis",1,NA,NA,NA,NA,NA,NA,999
"Trichodorus_porosus",25,135.34807668,167.225022486753,21.3974701654957,65,-1.48975302034331,0.065,999
"Trichodorus_primitivus",18,183.424799277778,181.940411604069,27.1574176520507,546,0.05465864585237,0.546,999
"Trichodorus_sp.",122,95.6718111327869,98.4430501240602,7.60310521151165,363,-0.364487786789718,0.363,999
"Trichodorus_viruliferus",9,142.994563555556,210.26020670893,38.146844011784,31,-1.76333442243861,0.031,999
